index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
10,NR_026331.1,1,1488,445,1488,100.0,423.212,19.5,4.9,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,423.2116935483871,54.94697050395049,0.12983329936668736,9.08
11,NR_026332.1,1,1487,8,1463,98.386,7.57767,19.7,5.75,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,7.577673167451244,1.1341666814468763,0.1496721561334314,0.16
12,NR_026409.1,1,1495,4,1452,97.1237,3.79398,19.3,3.75,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.793979933110368,0.7234929299338111,0.19069498065074886,0.08
13,NR_026493.1,1,1488,4,1454,97.7151,3.7453,18.9,0.75,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,3.745295698924731,0.7158286563489317,0.19112740725770866,0.08
14,NR_027549.1,1,1473,313,1473,100.0,299.489,19.8,6.06,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,299.489477257298,32.79612687729639,0.10950677525514699,6.39
15,NR_028726.1,1,1502,1,1405,93.5419,0.935419,19.7,1.0,94868,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.9354194407456724,0.24578427659377644,0.262753013127297,0.02
16,NR_028862.1,1,1537,24,1497,97.3975,22.3103,18.6,59.4,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,22.310344827586206,4.075328879539598,0.18266543664087845,0.49
17,NR_029097.1,1,1374,270,1326,96.5066,247.625,19.7,1.72,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,247.62518195050947,54.757171827963944,0.22112925428928204,5.51
18,NR_029207.1,1,1426,1,1236,86.676,0.86676,18.7,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.8667601683029453,0.3398337519234902,0.3920735681576836,0.02
19,NR_037068.1,1,1441,1,1262,87.5781,0.875781,14.7,1.0,29375,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,0.8757807078417765,0.32983156248899814,0.37661432769147885,0.02
20,NR_037088.1,1,1453,1,1357,93.393,0.93393,17.9,30.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9339298004129387,0.24840476709110343,0.26597798569150577,0.02
21,NR_040877.1,1,1494,2,1440,96.3855,1.84003,15.1,0.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,1.8400267737617135,0.4546107673072714,0.2470674741204305,0.04
22,NR_041277.1,1,1490,5,1446,97.047,4.5047,17.6,1.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,4.504697986577181,1.1035230690028348,0.24497159904860308,0.1
23,NR_041342.1,1,1488,78,1470,98.7903,73.7292,19.6,7.28,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,73.72916666666667,12.29563734389764,0.16676761585393804,1.59
24,NR_041343.1,1,1492,48,1483,99.3968,44.4296,19.4,44.8,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,44.429624664879356,7.848071884151032,0.1766405172977921,0.98
25,NR_041351.1,1,1493,14,1452,97.2539,12.8908,19.0,2.07,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,12.890823844608171,2.669467698653313,0.20708278468717636,0.29
26,NR_041446.1,1,1456,14,1448,99.4505,13.2754,19.1,3.79,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,13.275412087912088,1.8465440977428262,0.1390950492169049,0.29
27,NR_041461.1,1,1492,1,1333,89.3432,0.893432,17.8,16.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.8934316353887399,0.308563685931028,0.3453691068335287,0.02
28,NR_041464.1,1,1492,1,1411,94.571,0.94571,19.9,11.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.9457104557640751,0.22658814978409772,0.23959569062925146,0.02
29,NR_041590.1,1,1342,278,1290,96.1252,258.235,20.2,8.62,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,258.2354694485842,56.19899967589255,0.21762695804683801,5.67
30,NR_042007.1,1,1454,1,1347,92.641,0.92641,16.4,1.0,622312,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,0.9264099037138928,0.26110265034026314,0.28184354387137533,0.02
31,NR_043224.1,1,1455,5,1448,99.5189,4.46117,19.2,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,4.461168384879725,1.0491547944145785,0.23517489229289965,0.1
32,NR_043656.1,1,1540,1,1251,81.2338,0.812338,14.6,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.8123376623376624,0.39044229366891636,0.4806403934853167,0.02
33,NR_043657.1,1,1553,66,1531,98.5834,59.4211,18.3,8.83,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,59.4211204121056,13.46681756415269,0.22663351802786194,1.35
34,NR_043681.1,1,1420,2,1405,98.9437,1.87676,19.6,1.0,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.8767605633802817,0.3594137427043626,0.19150751018393805,0.04
35,NR_044473.1,1,1399,14,1398,99.9285,12.5118,18.5,6.79,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,12.51179413867048,1.3896264807668919,0.11106532487390777,0.29
36,NR_074376.1,1,1497,3,1453,97.0608,2.81363,19.8,0.667,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,2.813627254509018,0.5899412943677331,0.20967286744266297,0.06
37,NR_074515.1,1,1510,8,1452,96.1589,7.39603,19.8,10.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,7.396026490066225,1.6516450075867937,0.22331518279513418,0.16
38,NR_074902.1,1,1542,48,1485,96.3035,43.2393,18.5,1.48,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,43.23929961089494,10.150127894116014,0.23474311530149075,0.98
39,NR_102852.1,1,1519,1,1387,91.3101,0.913101,17.8,1.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.913100724160632,0.28168740067309,0.30849543015315334,0.02
40,NR_102893.1,1,1537,7,1462,95.1204,6.2609,18.3,1.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,6.260897852960312,1.7134281481415592,0.27367131494269736,0.14
41,NR_102980.1,1,1552,84,1490,96.0052,77.8305,19.4,1.38,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,77.83054123711341,17.077794113084924,0.21942278495863005,1.71
42,NR_104687.1,1,1492,1,1399,93.7668,0.937668,17.5,1.0,537007,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,0.9376675603217158,0.24175836416148394,0.25782950631088924,0.02
43,NR_104700.1,1,1493,1,1307,87.5419,0.875419,17.8,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,0.8754186202277294,0.33024363670827694,0.37724081836683815,0.02
44,NR_104735.1,1,1511,4,1406,93.051,3.56916,17.3,13.5,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,3.5691594970218397,1.080640920862235,0.3027718211427475,0.08
45,NR_104803.1,1,1521,1,1392,91.5187,0.915187,18.0,1.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0.9151873767258383,0.2786026600869367,0.30442144108637265,0.02
46,NR_104826.1,1,1530,195,1487,97.1895,180.92,19.5,0.959,624,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,180.91960784313724,38.61696528327092,0.21344820356206495,3.98
47,NR_104899.1,1,1480,3,1443,97.5,2.83716,19.5,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,2.837162162162162,0.5500344467597981,0.1938678211965947,0.06
48,NR_104901.1,1,1515,1,1182,78.0198,0.780198,17.9,1.0,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,0.7801980198019802,0.4141123877633323,0.5307785680722914,0.02
49,NR_112668.1,1,1472,1,929,63.1114,0.631114,17.3,1.0,732242,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,0.6311141304347826,0.4825029376079804,0.7645256449504275,0.02
50,NR_112789.1,1,1468,1,1343,91.485,0.91485,14.1,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0.9148501362397821,0.2791045762108423,0.3050822917926407,0.02
51,NR_112899.1,1,1491,1,1394,93.4943,0.934943,19.3,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,0.9349429912810194,0.24662642667710855,0.26378766296669215,0.02
52,NR_112901.1,1,1469,41,1446,98.4343,38.4479,19.3,0.0244,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,38.44792375765827,6.15243542448501,0.1600199652721048,0.84
53,NR_112938.1,1,1478,1,1414,95.6698,0.956698,17.3,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.9566982408660352,0.20353554183451425,0.21274790016365774,0.02
54,NR_112944.1,1,1461,1,1405,96.167,0.96167,18.2,35.0,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,0.9616700889801506,0.1919914814283723,0.19964381093726116,0.02
55,NR_112946.1,1,1489,35,1469,98.6568,32.6226,19.5,1.34,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,32.622565480188044,6.2777594036030955,0.192436104003397,0.71
56,NR_113064.1,1,1490,77,1478,99.1946,71.6973,19.7,0.909,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,71.69731543624161,13.630170080276953,0.19010711903708413,1.57
57,NR_113073.1,1,1481,1,1292,87.2384,0.872384,19.6,1.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.8723835246455098,0.3336622702263284,0.38247199861083,0.02
58,NR_113078.1,1,1488,1,1367,91.8683,0.918683,13.9,1.0,454155,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,0.9186827956989247,0.27332163578050983,0.2975146993719083,0.02
59,NR_113094.1,1,1494,6,1447,96.8541,5.3581,18.6,0.167,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,5.35809906291834,1.2887675072110787,0.24052700259504703,0.12
60,NR_113097.1,1,1480,7,1457,98.4459,6.47905,18.6,12.4,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,6.479054054054054,1.2869801956926918,0.198637051791134,0.14
61,NR_113119.1,1,1481,1,1388,93.7205,0.937205,21.1,0.0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,0.937204591492235,0.24259461077713373,0.25884914881911747,0.02
62,NR_113165.1,1,1466,4,1426,97.2715,3.76876,19.3,21.0,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,3.7687585266030013,0.7259604075389113,0.19262587465195366,0.08
63,NR_113195.1,1,1490,65,1473,98.8591,59.6557,19.1,2.74,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,59.65570469798658,11.54740380217638,0.19356746954270934,1.33
64,NR_113231.1,1,1491,32,1452,97.3843,29.9403,19.5,12.8,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,29.940308517773307,5.18702448197237,0.17324552547256564,0.65
65,NR_113270.1,1,1493,1,1301,87.14,0.8714,16.8,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.8713998660415271,0.33475683638177783,0.38415984374941914,0.02
66,NR_113273.1,1,1469,1,1388,94.486,0.94486,20.1,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,0.944860449285228,0.2282524494101785,0.24157265719276097,0.02
67,NR_113274.1,1,1478,39,1477,99.9323,36.6069,19.8,0.0769,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,36.606901217861974,6.399351371456123,0.17481270357660383,0.8
68,NR_113359.1,1,1511,1,1328,87.8888,0.878888,13.8,0.0,1527,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna aminovalerica,0.8788881535407015,0.32625721004526703,0.3712158466704808,0.02
69,NR_113393.1,1,1528,2,1474,96.466,1.90838,22.4,8.5,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,1.9083769633507854,0.39231222779393904,0.20557375996884047,0.04
70,NR_113410.1,1,1390,9,1379,99.2086,8.70863,19.6,6.89,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,8.70863309352518,1.0003583540925052,0.11486973252280729,0.18
71,NR_113411.1,1,1493,273,1493,100.0,257.403,19.4,36.5,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,257.403215003349,42.3608178769519,0.16456988649656437,5.57
72,NR_114042.1,1,1467,2,1453,99.0457,1.82413,15.3,1.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1.8241308793456033,0.40500091887359796,0.22202404633317196,0.04
73,NR_114079.1,1,1467,2,1166,79.4819,1.47171,17.8,0.0,564,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.4717109747784594,0.8121336174416987,0.551829558493271,0.04
74,NR_114392.1,1,1494,1,989,66.1981,0.661981,15.4,5.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.6619812583668006,0.47303495847337657,0.7145745479870825,0.02
75,NR_114807.1,1,1456,6,1453,99.794,5.35714,19.0,0.5,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,5.357142857142857,1.1679928173366758,0.21802532590284618,0.12
76,NR_115211.1,1,1485,2,1449,97.5758,1.77172,18.4,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,1.7717171717171718,0.47397745418835263,0.26752433275169274,0.04
77,NR_116860.1,1,1455,9,1448,99.5189,8.33677,19.2,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,8.336769759450172,1.2978922426186839,0.15568286999259562,0.18
78,NR_117126.1,1,1525,1,1309,85.8361,0.858361,17.4,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.8583606557377049,0.3486798537616464,0.406216025199779,0.02
79,NR_117373.1,1,1327,3,1150,86.6616,2.47099,18.4,1.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.470987189148455,1.0354067189692542,0.4190255309765783,0.06
80,NR_117867.1,1,1372,1,1257,91.6181,0.916181,17.7,1.0,871664,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia stercoris,0.9161807580174927,0.27711653984557816,0.30246928613216645,0.02
81,NR_117905.1,1,1376,1,1287,93.532,0.93532,20.1,1.0,879566,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor,Acetatifactor muris,0.9353197674418605,0.24596076938073852,0.2629697114746668,0.02
82,NR_118249.1,1,1463,1,1437,98.2228,0.982228,20.5,52.0,1107316,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria oralis,0.9822282980177717,0.13212065921301772,0.13451115130733815,0.02
83,NR_118316.1,1,1490,1,1421,95.3691,0.953691,19.6,56.0,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,0.9536912751677852,0.21015286540190214,0.22035733247630837,0.02
84,NR_118643.1,1,1390,8,1372,98.705,7.55324,18.8,51.6,1432052,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,7.553237410071943,1.068031346929929,0.14140047359106592,0.16
85,NR_119085.1,1,1503,4,1446,96.2076,3.42249,17.1,7.5,29364,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,3.422488356620093,1.001236724792232,0.2925464225044177,0.08
86,NR_119217.1,1,1482,1,1298,87.5843,0.875843,16.6,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.8758434547908233,0.3297600604847367,0.37650570850414466,0.02
87,NR_119287.1,1,1461,1,1317,90.1437,0.901437,20.5,1.0,84037,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,0.9014373716632443,0.29807387780902045,0.3306650990728769,0.02
88,NR_121773.2,1,1532,1,1334,87.0757,0.870757,19.1,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.8707571801566579,0.3354684983158388,0.3852606742277849,0.02
89,NR_125570.1,1,1395,296,1376,98.638,268.541,19.9,1.25,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,268.5412186379928,69.38365822455918,0.2583724709989191,6.04
90,NR_125571.1,1,1436,81,1435,99.9304,75.0738,19.1,9.09,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,75.07381615598885,11.156963658773542,0.14861324800102785,1.65
91,NR_125656.1,1,1451,1,1428,98.4149,0.984149,21.4,0.0,1335047,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,Ottowia shaoguanensis,0.9841488628532047,0.12489947396986516,0.12691116017526213,0.02
92,NR_133027.1,1,1519,38,1506,99.1442,35.7689,19.4,1.53,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,35.76892692560895,6.118636924050477,0.17106011977311533,0.78
93,NR_134080.1,1,1566,52,1514,96.6794,47.8914,19.5,1.31,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,47.89144316730523,11.428257682237593,0.23862838382868973,1.06
94,NR_136472.1,1,1504,80,1503,99.9335,75.3085,19.5,4.16,1499973,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,75.30851063829788,12.621137787790689,0.16759244978843404,1.63
95,NR_144608.1,1,1485,1,1285,86.532,0.86532,16.6,1.0,1796618,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Cuneatibacter,Cuneatibacter caecimuris,0.8653198653198653,0.34138159880502617,0.39451492157623647,0.02
96,NR_144722.1,1,1476,2,1424,96.477,1.7439,14.3,1.0,1632013,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Drancourtella,Drancourtella massiliensis,1.7439024390243902,0.5108544850003737,0.2929375368533611,0.04
