index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
12,NR_026332.1,1,1487,2,1460,98.1843,1.90316,19.6,1.0,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,1.9031607262945527,0.35181835712934817,0.18486003429376,0.03
13,NR_026409.1,1,1495,2,1450,96.99,1.90234,22.7,3.5,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.9023411371237458,0.385126314699853,0.20244860776240514,0.03
14,NR_026476.1,1,1463,3,1423,97.2659,2.74299,18.7,2.33,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,2.742993848257006,0.6194421712448186,0.22582703626493136,0.04
15,NR_026493.1,1,1488,7,1452,97.5806,6.67204,21.4,2.29,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,6.672043010752688,1.1441638343657377,0.17148627976795103,0.09
16,NR_026494.1,1,1499,1,1416,94.463,0.94463,17.3,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9446297531687792,0.2287015141993386,0.2421070408084806,0.01
17,NR_027549.1,1,1473,101,1473,100.0,97.3788,20.4,3.21,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,97.37881873727088,10.449328778652436,0.10730597181348893,1.33
18,NR_027579.1,1,1402,3,1323,94.3652,2.66049,17.0,1.0,471875,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,2.660485021398003,0.77145529619461,0.28996791562060137,0.04
19,NR_028726.1,1,1502,1,1366,90.9454,0.909454,17.3,1.0,94868,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.9094540612516645,0.28696231760375146,0.31553250442228015,0.01
20,NR_028796.1,1,1491,2,1463,98.1221,1.92824,22.2,56.0,135083,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas noxia,1.9282360831656606,0.32275771488988997,0.16738495753072208,0.03
21,NR_028812.1,1,1408,1,1321,93.821,0.93821,14.7,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9382102272727273,0.24077333056961414,0.2566304689190134,0.01
22,NR_028847.1,1,1493,1,1430,95.7803,0.957803,21.7,56.0,194702,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium valvarum,0.9578030810448761,0.20103815306010542,0.20989507868443175,0.01
23,NR_028862.1,1,1537,56,1521,98.959,52.7157,19.6,59.6,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,52.715679895901104,9.175181940424274,0.17405033869510403,0.74
24,NR_029097.1,1,1374,241,1323,96.2882,221.661,19.9,2.12,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,221.6608442503639,48.85592067520906,0.22040843902961385,3.17
25,NR_029207.1,1,1426,3,1395,97.8261,2.68443,16.8,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2.6844319775596075,0.6199095022299603,0.23092762543885145,0.04
26,NR_029356.1,1,1550,2,1453,93.7419,1.83935,21.3,46.5,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,1.8393548387096774,0.5099015432089904,0.277217605041717,0.03
27,NR_036800.1,1,1481,7,1451,97.9743,6.61107,20.3,49.3,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,6.611073598919649,1.0901245965676,0.16489373174513489,0.09
28,NR_040877.1,1,1494,17,1494,100.0,15.5201,19.0,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,15.52008032128514,2.447425441576558,0.15769412212512948,0.22
29,NR_041277.1,1,1490,4,1442,96.7785,3.66174,17.7,4.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,3.661744966442953,0.8368683486334462,0.22854359227709584,0.05
30,NR_041342.1,1,1488,162,1488,100.0,152.888,19.8,8.15,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,152.8877688172043,25.1367798228121,0.16441328182940615,2.13
31,NR_041343.1,1,1492,55,1458,97.7212,51.8485,20.1,51.3,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,51.8485254691689,9.075929584662871,0.17504701440467701,0.72
32,NR_041351.1,1,1493,14,1472,98.5934,12.6316,18.5,1.21,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,12.631614199598124,2.637687062695152,0.20881630969849208,0.18
33,NR_041446.1,1,1456,45,1452,99.7253,42.0275,18.8,4.29,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,42.027472527472526,5.640859881728055,0.13421839436194352,0.59
34,NR_041461.1,1,1492,3,1443,96.7158,2.64544,16.9,3.33,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,2.64544235924933,0.7283234852896439,0.27531255131800064,0.04
35,NR_041508.1,1,1461,5,1387,94.935,4.55921,18.5,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,4.559206023271732,1.196083238007698,0.26234463454875345,0.07
36,NR_041541.1,1,1467,4,1445,98.5003,3.72256,16.2,5.25,407975,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella pleuritidis,3.7225630538513976,0.6728157939956422,0.180739932208681,0.05
37,NR_041590.1,1,1342,744,1309,97.541,690.237,20.4,13.6,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,690.2369597615499,149.80806559638782,0.21703860316048665,9.78
38,NR_041668.1,1,1484,1,1328,89.4879,0.894879,19.8,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.894878706199461,0.30670964671858414,0.3427387919656467,0.01
39,NR_041907.1,1,1485,1,1377,92.7273,0.927273,16.1,0.0,862515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella marshii,0.9272727272727272,0.2596883064924668,0.2800560168056015,0.01
40,NR_042152.1,1,1456,1,980,67.3077,0.673077,15.5,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.6730769230769231,0.4690888814480926,0.696932052437166,0.01
41,NR_042745.1,1,1493,5,1452,97.2539,4.44608,19.1,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,4.446081714668453,0.9370364057712319,0.21075555194583448,0.07
42,NR_042825.1,1,1427,1,1365,95.6552,0.956552,20.3,17.0,883106,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,0.956552207428171,0.20386289974505867,0.2131226065466657,0.01
43,NR_042832.1,1,1456,2,1350,92.7198,1.7081,15.6,1.0,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,1.7081043956043955,0.5935460859398584,0.34748817898208034,0.03
44,NR_042842.1,1,1506,1,1300,86.3214,0.863214,14.4,0.0,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.8632138114209827,0.3436214882585811,0.3980722779364793,0.01
45,NR_043216.1,1,1451,1,1375,94.7622,0.947622,16.8,1.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,0.9476223294279807,0.2227874552066811,0.23510152545810492,0.01
46,NR_043224.1,1,1455,1,1384,95.1203,0.951203,21.6,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,0.9512027491408934,0.21544391188357845,0.22649630909725915,0.01
47,NR_043656.1,1,1540,1,1431,92.9221,0.929221,18.8,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.9292207792207792,0.25645569341526975,0.27599005440916524,0.01
48,NR_043657.1,1,1553,308,1537,98.9697,281.035,19.0,10.5,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,281.0354153251771,62.47150053202825,0.2222904912526575,4.05
49,NR_044054.1,1,1438,1,1304,90.6815,0.906815,16.8,1.0,1121115,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia wexlerae,0.9068150208623088,0.2906914838807656,0.32056315477035346,0.01
50,NR_044270.1,1,1454,8,1454,100.0,7.49931,18.2,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,7.499312242090784,0.9475586934171807,0.12635274580232767,0.11
51,NR_044473.1,1,1399,39,1398,99.9285,36.0686,18.6,2.62,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,36.06862044317369,3.817252551105898,0.10583306220763282,0.51
52,NR_044490.1,1,1482,2,1439,97.0985,1.84885,15.9,39.5,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,1.8488529014844803,0.4316611434151769,0.23347511479609206,0.03
53,NR_074376.1,1,1497,12,1478,98.7308,11.1957,18.8,0.417,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,11.195724782899132,2.0772735069924217,0.18554167302909635,0.16
54,NR_074515.1,1,1510,39,1454,96.2914,36.5265,19.7,14.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,36.526490066225165,7.54248191086524,0.20649347630145068,0.51
55,NR_074902.1,1,1542,44,1488,96.4981,40.8437,20.1,1.98,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,40.84370946822309,9.424742321262881,0.23075137993025455,0.58
56,NR_074980.1,1,1551,1,1413,91.1025,0.911025,14.8,0.0,479436,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.9110251450676983,0.28470744655185815,0.31251326935734747,0.01
57,NR_102893.1,1,1537,4,1461,95.0553,3.49967,15.6,1.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,3.4996746909564087,1.0349299107663104,0.29572174620706804,0.05
58,NR_102980.1,1,1552,503,1527,98.3892,465.592,20.0,2.02,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,465.5921391752577,101.59654270571339,0.2182093170337451,6.61
59,NR_104700.1,1,1493,3,1437,96.2492,2.73141,17.2,0.667,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,2.7314132618888145,0.663515126317099,0.242920079350522,0.04
60,NR_104735.1,1,1511,6,1442,95.4335,5.43614,20.1,1.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,5.436135009927201,1.4387073736474068,0.26465629919420885,0.08
61,NR_104803.1,1,1521,5,1464,96.2525,4.63577,19.6,2.6,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,4.635765943458251,1.0622363408568132,0.2291393383127518,0.07
62,NR_104826.1,1,1530,3,1485,97.0588,2.79673,18.2,0.333,624,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,2.7967320261437907,0.612390398426884,0.21896641962914995,0.04
63,NR_104899.1,1,1480,2,1445,97.6351,1.87095,18.9,3.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,1.8709459459459459,0.3996203229110891,0.21359266085533113,0.03
64,NR_112143.1,1,1397,2,1397,100.0,1.94918,22.1,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.949176807444524,0.2196365080170975,0.1126816752478462,0.03
65,NR_112899.1,1,1491,5,1428,95.7746,4.59222,18.7,0.4,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,4.5922199865861835,1.0846374810760793,0.23619022700225417,0.07
66,NR_112901.1,1,1469,18,1437,97.8216,16.9755,20.3,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,16.97549353301566,2.795396118675373,0.16467245050864668,0.24
67,NR_112938.1,1,1478,4,1452,98.2409,3.79499,20.3,0.25,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,3.794993234100135,0.6301421483706207,0.1660456579232978,0.05
68,NR_112942.1,1,1473,1,1407,95.5193,0.955193,19.7,1.0,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,0.955193482688391,0.20687893396383877,0.21658327628197194,0.01
69,NR_112944.1,1,1461,1,1399,95.7563,0.957563,16.8,36.0,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,0.9575633127994524,0.20158327008953714,0.2105169103651278,0.01
70,NR_112946.1,1,1489,78,1483,99.597,72.955,20.0,1.23,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,72.95500335795836,13.75048653452608,0.18847900625894629,1.02
71,NR_113015.1,1,1490,7,1449,97.2483,6.48322,20.0,7.14,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,6.483221476510067,1.337653092765735,0.20632537352183697,0.09
72,NR_113064.1,1,1490,159,1490,100.0,148.57,20.0,0.969,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,148.5704697986577,28.32627613918788,0.19065885823458437,2.09
73,NR_113094.1,1,1494,2,1347,90.1606,1.66533,19.0,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,1.6653279785809907,0.6476525365446397,0.3889038945328343,0.03
74,NR_113099.1,1,1479,2,1427,96.4841,1.7309,16.1,1.0,28128,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,1.7308992562542258,0.5167236357537504,0.2985290067499206,0.03
75,NR_113101.1,1,1492,1,1410,94.504,0.94504,19.6,1.0,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.9450402144772118,0.22790174965997237,0.2411556102784956,0.01
76,NR_113104.1,1,1480,3,1424,96.2162,2.70676,15.7,3.33,76123,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella enoeca,2.7067567567567568,0.7055438923808882,0.2606602498062193,0.04
77,NR_113108.1,1,1490,2,1444,96.9128,1.87248,18.4,0.5,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,1.8724832214765101,0.415934148828192,0.22212970672186597,0.03
78,NR_113109.1,1,1476,3,1448,98.103,2.84417,18.1,0.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,2.8441734417344176,0.5180743291926087,0.18215286085952603,0.04
79,NR_113110.1,1,1405,3,1365,97.153,2.71032,21.4,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,2.710320284697509,0.6262924605742644,0.2310769188830991,0.04
80,NR_113118.1,1,1481,8,1465,98.9196,7.20729,18.6,0.125,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,7.207292370020257,1.4939358045055362,0.20728114357061073,0.11
81,NR_113119.1,1,1481,8,1449,97.8393,7.40513,19.9,3.5,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,7.405131667792032,1.3524482013329924,0.18263661768707593,0.11
82,NR_113165.1,1,1466,12,1427,97.3397,11.2558,19.4,13.8,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,11.255798090040928,2.0500350571378827,0.18213147044204206,0.16
83,NR_113195.1,1,1490,135,1487,99.7987,124.144,19.4,1.8,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,124.14429530201342,24.01478818039063,0.1934425429857118,1.77
84,NR_113199.1,1,1511,1,1268,83.9179,0.839179,17.8,0.0,1527,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna aminovalerica,0.8391793514228988,0.367365441445355,0.43776749370972506,0.01
85,NR_113227.1,1,1490,10,1470,98.6577,9.30201,18.9,12.3,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter oryzae,9.302013422818792,1.8252689348103137,0.1962229951563757,0.13
86,NR_113231.1,1,1491,24,1455,97.5855,22.3192,19.8,11.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,22.31924882629108,3.855543585170121,0.17274522163256958,0.32
87,NR_113270.1,1,1493,6,1448,96.9859,5.41996,18.3,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,5.419959812458138,1.2730619268193042,0.2348840159096912,0.08
88,NR_113273.1,1,1469,6,1428,97.209,5.66712,20.6,0.333,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,5.6671204901293395,1.0707516683357887,0.1889410451393722,0.08
89,NR_113274.1,1,1478,23,1454,98.3762,21.6989,19.6,0.565,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,21.69891745602165,3.8908499466214765,0.17931078610291362,0.3
90,NR_113384.1,1,1469,2,1430,97.3451,1.90265,20.8,60.0,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,1.9026548672566372,0.3754549280636524,0.19733212498229172,0.03
91,NR_113393.1,1,1528,1,1399,91.5576,0.915576,16.1,1.0,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,0.9155759162303665,0.2780227649838998,0.30365888841701133,0.01
92,NR_113410.1,1,1390,6,1376,98.9928,5.77554,20.4,3.83,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.775539568345324,0.781976993407425,0.1353946214295367,0.08
93,NR_113411.1,1,1493,897,1493,100.0,846.485,19.9,33.2,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,846.4849296718018,139.23133378438735,0.16448176323513516,11.79
94,NR_114807.1,1,1456,2,1354,92.9945,1.78709,17.6,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.7870879120879122,0.5546984954395423,0.3103923940660928,0.03
95,NR_115211.1,1,1485,4,1456,98.0471,3.76162,20.1,7.25,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,3.7616161616161614,0.6764992683480884,0.17984271634387958,0.05
96,NR_116050.1,1,1454,1,1408,96.8363,0.968363,21.1,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.9683631361760661,0.17503134768183654,0.18074970137030563,0.01
