index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
23,NR_036907.1,1,1477,79,1477,100.0,76.7691,20.2,0.114,1288,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus,76.76912660798916,3.684793926189864,0.047998382800494135,1.12
24,NR_036928.1,1,1431,2,1411,98.6024,1.91614,19.1,1.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,1.9161425576519917,0.3236940723793521,0.16893005746712358,0.03
25,NR_041277.1,1,1490,7,1448,97.1812,6.46779,18.2,0.857,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,6.4677852348993286,1.3503550841185539,0.20878168261249822,0.1
26,NR_041313.1,1,1485,2,1443,97.1717,1.84512,17.3,36.5,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,1.8451178451178452,0.43296573715119074,0.2346547882005541,0.03
27,NR_041326.1,1,1454,2,1442,99.1747,1.92366,19.8,1.0,150056,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Mammaliicoccus,Mammaliicoccus fleurettii,1.923658872077029,0.2949904234574434,0.15334861483987228,0.03
28,NR_041342.1,1,1488,46,1469,98.7231,43.6835,20.0,30.0,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,43.68346774193548,7.287948205773451,0.16683538607392034,0.65
29,NR_041343.1,1,1492,5,1453,97.3861,4.77279,19.9,60.0,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,4.772788203753351,0.8460502781187523,0.1772654142610839,0.07
30,NR_041351.1,1,1493,257,1489,99.7321,241.827,19.7,46.9,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,241.82652377762892,40.14998729778539,0.16602805461780207,3.63
31,NR_041446.1,1,1456,45,1453,99.794,42.5151,18.6,3.71,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,42.51510989010989,5.6593831682496925,0.13311463107769622,0.64
32,NR_041461.1,1,1492,2,1403,94.0349,1.74933,16.4,1.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,1.7493297587131367,0.5541999823905752,0.3168070397420453,0.03
33,NR_041590.1,1,1342,493,1312,97.7645,458.208,20.3,24.2,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,458.2078986587183,96.26562619694312,0.21009159047396417,6.96
34,NR_041668.1,1,1484,1,1318,88.814,0.88814,18.1,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.8881401617250674,0.3151939321370865,0.35489210568394264,0.01
35,NR_041978.1,1,1473,12,1447,98.2349,11.4073,19.9,1.0,549,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,11.407331975560082,1.715232822449987,0.15036231312675302,0.17
36,NR_042152.1,1,1456,1,1347,92.5137,0.925137,17.8,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.9251373626373627,0.26316957059992513,0.28446540073755827,0.01
37,NR_042499.1,1,1368,1,1236,90.3509,0.903509,14.5,1.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9035087719298246,0.29526373122292593,0.3267967510622675,0.01
38,NR_042745.1,1,1493,24,1454,97.3878,22.6798,19.7,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,22.67983924983255,3.9554589070106867,0.17440418617781386,0.34
39,NR_042832.1,1,1456,1,1257,86.3324,0.863324,14.9,1.0,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,0.8633241758241759,0.3435047936516792,0.3978862208089458,0.01
40,NR_043016.1,1,1419,3,1411,99.4362,2.89218,19.2,33.0,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,2.8921775898520083,0.39240783896873777,0.13567902619313812,0.04
41,NR_043142.1,1,1465,2,1447,98.7713,1.94812,20.1,20.5,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,1.948122866894198,0.27158658841355876,0.13940937351992416,0.03
42,NR_043443.1,1,1419,1,1388,97.8154,0.978154,21.9,30.0,51665,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus urinaeequi,0.97815362931642,0.14618175936667507,0.14944662575022474,0.01
43,NR_043657.1,1,1553,38,1511,97.2956,34.5396,19.0,11.1,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,34.539600772698,7.852791390065747,0.22735617130447625,0.54
44,NR_043681.1,1,1420,2,1342,94.507,1.70775,17.9,11.5,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.7077464788732395,0.5627615440356137,0.3295345948579676,0.03
45,NR_043997.1,1,1503,3,1466,97.5383,2.74052,16.4,4.0,584,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,2.740518962075848,0.597623590198656,0.21806949649637775,0.04
46,NR_043998.1,1,1383,2,1363,98.5539,1.86913,15.7,1.0,102862,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus penneri,1.8691250903832248,0.3777158980094459,0.20208165839344822,0.03
47,NR_044049.1,1,1440,2,1414,98.1944,1.83264,16.4,13.0,33043,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,1.832638888888889,0.41888241871660287,0.22856789804922625,0.03
48,NR_044289.1,1,1454,1,1365,93.879,0.93879,16.3,14.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.9387895460797799,0.2397159449246131,0.2553457757658516,0.01
49,NR_044473.1,1,1399,69,1399,100.0,65.0665,18.6,32.7,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,65.06647605432451,5.013834878694485,0.07705711424279986,0.97
50,NR_044490.1,1,1482,13,1451,97.9082,12.0405,19.2,52.9,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,12.040485829959515,2.0250740727530387,0.168188734354405,0.18
51,NR_044650.1,1,1377,1,783,56.8627,0.568627,16.9,1.0,39029,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,0.5686274509803921,0.495267880012355,0.870988340711383,0.01
53,NR_044688.3,1,1456,12,1432,98.3516,11.2541,19.4,12.3,852,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,11.25412087912088,1.7619246927013859,0.15655818092110446,0.17
54,NR_074515.1,1,1510,473,1493,98.8742,439.978,19.7,17.4,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,439.9781456953642,89.4834265568191,0.20338152572418083,6.68
55,NR_074902.1,1,1542,1,1429,92.6719,0.926719,20.5,0.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9267185473411155,0.26059793045050805,0.28120504461489393,0.01
56,NR_074980.1,1,1551,1,1458,94.0039,0.940039,20.9,0.0,479436,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.9400386847195358,0.23741515526667753,0.252558920314552,0.01
57,NR_074999.2,1,1553,1,1446,93.1101,0.931101,22.0,0.0,342451,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,0.9311010946555055,0.2532821473906613,0.2720243256553921,0.01
58,NR_102852.1,1,1519,2,1448,95.3259,1.83213,18.3,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,1.8321263989466754,0.4828815687461665,0.26356345775257883,0.03
59,NR_102893.1,1,1537,2,1398,90.9564,1.62785,17.5,5.5,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,1.6278464541314248,0.6438377997623668,0.395515067240111,0.03
60,NR_102980.1,1,1552,103,1519,97.8737,95.1907,19.6,2.17,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,95.19072164948453,20.93272154876145,0.21990296098227766,1.45
61,NR_104700.1,1,1493,1,1314,88.0107,0.880107,17.3,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,0.8801071667782987,0.32483617680882515,0.3690870715187032,0.01
62,NR_104708.1,1,1474,6,1472,99.8643,5.84057,19.2,27.0,1377,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus viridans,5.84056987788331,0.4756869782648709,0.08144530212131719,0.08
63,NR_104803.1,1,1521,1,1391,91.453,0.91453,16.2,1.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0.9145299145299145,0.27957995271446506,0.305708920257873,0.01
64,NR_104899.1,1,1480,5,1452,98.1081,4.68378,18.5,7.2,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,4.683783783783784,0.862119799010057,0.18406481571478425,0.07
65,NR_104943.1,1,1440,49,1431,99.375,46.8062,20.0,3.0,221276,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,[Curtobacterium] plantarum,46.80625,5.060257991199666,0.10811073288716072,0.69
66,NR_112143.1,1,1397,28,1397,100.0,26.7215,19.2,6.64,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,26.72154617036507,2.335294760399015,0.08739369890911931,0.4
67,NR_112789.1,1,1468,2,1338,91.1444,1.72343,15.8,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,1.723433242506812,0.6141573925014185,0.35635693762532905,0.03
68,NR_112899.1,1,1491,11,1430,95.9088,10.108,19.6,0.273,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,10.107981220657276,2.2912680926692874,0.22667910066816455,0.16
69,NR_112901.1,1,1469,88,1440,98.0259,82.6712,19.3,0.0341,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,82.6712049012934,13.284912440366814,0.16069576409619948,1.24
70,NR_112935.1,1,1488,3,1448,97.3118,2.86089,20.2,57.7,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,2.8608870967741935,0.5301422695489748,0.18530695256962051,0.04
71,NR_112938.1,1,1478,33,1462,98.9175,31.3958,19.8,0.0606,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,31.395805142083898,4.333949905190903,0.1380423239849181,0.47
72,NR_112942.1,1,1473,4,1445,98.0991,3.78955,17.5,10.8,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,3.7895451459606244,0.6554171338261064,0.17295403764347095,0.06
73,NR_112943.1,1,1476,5,1449,98.1707,4.80014,20.2,58.2,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,4.8001355013550135,0.7408154761580402,0.15433220081993893,0.07
74,NR_112944.1,1,1461,25,1457,99.7262,24.1314,19.4,33.2,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,24.13141683778234,2.342180543186793,0.09705938772395917,0.35
75,NR_112945.1,1,1477,5,1449,98.1043,4.80907,19.9,32.8,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,4.809072444143534,0.7497047169784711,0.15589382894230633,0.07
76,NR_112946.1,1,1489,160,1482,99.5299,149.986,19.2,1.34,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,149.98589657488247,26.455008930899396,0.17638331026471799,2.26
77,NR_113015.1,1,1490,11,1450,97.3154,10.1913,18.2,0.727,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,10.191275167785236,2.0699976618962284,0.20311468661345933,0.16
78,NR_113064.1,1,1490,206,1490,100.0,192.183,19.6,0.966,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,192.18255033557048,36.818185125178196,0.19157923058513826,2.91
79,NR_113071.1,1,1493,1,1060,70.998,0.70998,21.8,1.0,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,0.709979906229069,0.45377135099081867,0.6391326670087663,0.01
80,NR_113073.1,1,1481,1,1422,96.0162,0.960162,19.4,13.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.9601620526671168,0.19557833541879197,0.20369304835107657,0.01
81,NR_113077.1,1,1480,2,1451,98.0405,1.925,21.0,44.0,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,1.925,0.3294908028901416,0.1711640534494242,0.03
82,NR_113164.1,1,1466,3,1426,97.2715,2.82128,17.4,1.0,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,2.821282401091405,0.56692367053853,0.20094538225567818,0.04
83,NR_113165.1,1,1466,66,1466,100.0,62.0259,18.9,17.2,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,62.02592087312415,10.764406730316132,0.17354690714443471,0.93
84,NR_113195.1,1,1490,183,1478,99.1946,169.203,19.1,1.77,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,169.2026845637584,32.199032763638925,0.19029859275965444,2.58
85,NR_113231.1,1,1491,67,1473,98.7928,63.4567,20.0,12.1,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,63.456740442655935,10.642661192700254,0.16771522013989557,0.95
86,NR_113260.1,1,1470,1,1435,97.619,0.97619,22.8,1.0,1305,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.9761904761904762,0.152455338986496,0.15617376188860566,0.01
87,NR_113270.1,1,1493,4,1439,96.3831,3.5787,18.9,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,3.578700602813128,1.0195683125641648,0.2848990250155901,0.06
88,NR_113273.1,1,1469,18,1466,99.7958,16.7692,17.6,0.833,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,16.76923076923077,2.9487070963978064,0.17584033143656644,0.25
89,NR_113274.1,1,1478,86,1476,99.8647,80.4337,19.3,0.919,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,80.43369418132612,13.96004839911604,0.17355970705069362,1.21
90,NR_113344.1,1,1465,65,1465,100.0,62.4724,19.9,0.185,584,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,62.47235494880546,2.7370708011041796,0.0438125120038638,0.92
91,NR_113349.1,1,1475,1,1366,92.6102,0.926102,19.4,0.0,29385,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,0.9261016949152543,0.26160532408639664,0.28248012666722916,0.01
92,NR_113350.1,1,1475,66,1475,100.0,63.9146,19.7,0.0152,1288,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus,63.91457627118644,2.1337063496544024,0.03338372049282139,0.93
93,NR_113379.1,1,1469,1,1399,95.2349,0.952349,19.7,1.0,134605,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium equinum,0.9523485364193329,0.21302770148337066,0.22368670012799963,0.01
94,NR_113384.1,1,1469,710,1469,100.0,669.366,20.0,58.7,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,669.3655547991831,110.37301904727356,0.16489199101436683,10.03
95,NR_113393.1,1,1528,10,1498,98.0366,9.1767,20.3,7.9,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,9.176701570680628,1.7948243245415694,0.19558490713874754,0.14
96,NR_113410.1,1,1390,2,1375,98.9209,1.93237,18.8,1.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.9323741007194244,0.29092158881736246,0.1505513806612561,0.03
97,NR_113651.1,1,1462,2,1456,99.5896,1.96101,21.1,1.0,303,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida,1.9610123119015048,0.21371846577157053,0.10898374501501085,0.03
