index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
11,NR_026331.1,1,1488,127,1468,98.6559,121.126,20.2,6.53,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,121.12567204301075,16.06801528315666,0.13265573690646718,1.11
12,NR_026409.1,1,1495,12,1468,98.194,11.1599,20.0,1.42,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,11.159866220735786,2.023406838215984,0.18131102991686024,0.1
13,NR_026476.1,1,1463,9,1427,97.5393,8.20301,19.9,10.4,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,8.203007518796992,1.5402343269445629,0.18776458797765982,0.08
14,NR_026493.1,1,1488,4,1454,97.7151,3.80712,20.0,2.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,3.8071236559139785,0.671843720450833,0.17647015993483486,0.03
15,NR_026494.1,1,1499,3,1453,96.9313,2.80854,19.5,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,2.808539026017345,0.5935222372206203,0.211327751447437,0.03
16,NR_027549.1,1,1473,13,1461,99.1853,12.2648,19.6,5.85,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,12.264765784114052,1.8919813901253806,0.15426151819189005,0.11
17,NR_027579.1,1,1402,2,1314,93.7233,1.61198,18.4,5.5,471875,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,1.6119828815977175,0.6024904848214621,0.37375737155738487,0.02
18,NR_028726.1,1,1502,1,1406,93.6085,0.936085,18.9,1.0,94868,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.9360852197070573,0.24460106531461914,0.2613021337856031,0.01
19,NR_028785.1,1,1529,1,1388,90.7783,0.907783,18.2,1.0,29347,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens,0.907782864617397,0.28933222310076295,0.31872404115350617,0.01
20,NR_028812.1,1,1408,2,1374,97.5852,1.84801,16.6,1.5,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,1.8480113636363635,0.42093175851367043,0.22777552497588316,0.02
21,NR_028862.1,1,1537,160,1534,99.8048,150.638,19.9,59.5,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,150.63760572543916,26.034824113410064,0.17283084119686984,1.4
22,NR_029097.1,1,1374,587,1326,96.5066,538.193,20.1,1.5,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,538.192867540029,118.87559669316961,0.22087917522304962,5.13
23,NR_029185.1,1,1519,1,1157,76.1685,0.761685,19.9,1.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,0.761685319289006,0.42605257148456815,0.5593551046543292,0.01
24,NR_029207.1,1,1426,6,1397,97.9663,5.36746,17.3,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,5.367461430575035,1.1498674264637145,0.21422928535893088,0.05
25,NR_036777.1,1,1418,1,1339,94.4288,0.944288,16.5,1.0,33039,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,0.9442877291960508,0.2293652407968954,0.24289761870798932,0.01
26,NR_036800.1,1,1481,7,1451,97.9743,6.53342,20.3,44.1,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,6.533423362592843,1.098951542429178,0.16820455088234937,0.06
27,NR_036928.1,1,1431,1,1380,96.4361,0.964361,20.7,1.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.9643605870020965,0.18538944209168876,0.19224079103855551,0.01
28,NR_037068.1,1,1441,1,1364,94.6565,0.946565,17.0,1.0,29375,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,0.9465648854961832,0.22489953988788047,0.23759548165574468,0.01
29,NR_040877.1,1,1494,3,1457,97.5234,2.66064,18.9,0.333,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,2.6606425702811247,0.65396831240989,0.245793373268019,0.03
30,NR_041277.1,1,1490,12,1456,97.7181,11.3376,20.3,8.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,11.337583892617449,2.084972647530077,0.1838992035055831,0.1
31,NR_041278.1,1,1490,11,1449,97.2483,10.2872,18.8,3.18,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,10.28724832214765,1.9717906075648803,0.1916732780057197,0.1
32,NR_041343.1,1,1492,3,1451,97.252,2.85657,19.8,43.7,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,2.85656836461126,0.5450887413466741,0.1908194279890281,0.03
33,NR_041351.1,1,1493,2,1453,97.3208,1.88279,23.3,20.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,1.8827863362357669,0.3963054503038824,0.21048880729409336,0.02
34,NR_041364.1,1,1488,1,1386,93.1452,0.931452,18.3,7.0,1002367,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Leyella,Leyella stercorea,0.9314516129032258,0.25268459732086207,0.27128043348733244,0.01
35,NR_041446.1,1,1456,11,1453,99.794,10.3393,18.6,1.0,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,10.339285714285714,1.308885750315265,0.12659344044499973,0.1
36,NR_041461.1,1,1492,3,1450,97.185,2.83043,19.4,0.667,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,2.8304289544235925,0.5801096119205476,0.2049546627955143,0.03
37,NR_041541.1,1,1467,1,1395,95.092,0.95092,18.3,1.0,407975,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella pleuritidis,0.950920245398773,0.21603456271974117,0.2271847336988246,0.01
38,NR_041590.1,1,1342,660,1310,97.6155,612.365,20.6,9.85,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,612.3651266766021,132.95129563256944,0.21711114797492823,5.77
39,NR_042007.1,1,1454,3,1416,97.3865,2.67675,16.1,1.0,622312,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,2.676753782668501,0.656191691772217,0.2451445837196309,0.03
40,NR_042152.1,1,1456,15,1453,99.794,12.9032,17.0,0.267,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,12.903159340659341,3.2428435014059005,0.2513216659417145,0.13
41,NR_042832.1,1,1456,3,1370,94.0934,2.46154,16.6,1.0,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,2.4615384615384617,0.8270189057686304,0.33597643046850606,0.03
42,NR_042927.1,1,1471,1,1442,98.0286,0.980286,21.1,1.0,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,0.9802855200543847,0.13901733426479343,0.14181310589702575,0.01
43,NR_043224.1,1,1455,2,1433,98.488,1.77801,19.0,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,1.7780068728522336,0.4505027507963678,0.2533751458866313,0.02
44,NR_043656.1,1,1540,7,1498,97.2727,6.14286,15.5,1.29,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,6.142857142857143,1.4925293245985713,0.2429698900509302,0.06
45,NR_043657.1,1,1553,700,1533,98.7122,643.148,19.6,12.2,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,643.1481004507405,142.65896441087926,0.22181355167013464,6.12
46,NR_043681.1,1,1420,1,1273,89.6479,0.896479,20.5,1.0,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0.8964788732394366,0.30463831517848533,0.33981650239862465,0.01
47,NR_044049.1,1,1440,2,1417,98.4028,1.84236,17.4,1.0,33043,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,1.8423611111111111,0.40587351976103014,0.22030074197357083,0.02
48,NR_044270.1,1,1454,1,1386,95.3232,0.953232,19.1,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.953232462173315,0.21114055799943998,0.22149954641499692,0.01
49,NR_044289.1,1,1454,1,1303,89.6149,0.896149,16.0,1.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.8961485557083907,0.3050677331514346,0.3404209393723606,0.01
50,NR_044473.1,1,1399,31,1399,100.0,28.9936,18.7,5.55,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,28.993566833452466,3.267329353135248,0.112691528155323,0.27
51,NR_044490.1,1,1482,7,1465,98.8529,6.66869,20.8,51.3,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,6.6686909581646425,1.0698692834689914,0.16043167844794548,0.06
52,NR_074515.1,1,1510,10,1450,96.0265,9.3649,19.9,17.0,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,9.364900662251655,1.9726507085509561,0.21064299341715184,0.09
54,NR_074902.1,1,1542,108,1491,96.6926,99.8885,20.0,4.01,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,99.88845654993514,23.23299923083079,0.23258943058366713,0.94
55,NR_102852.1,1,1519,4,1453,95.655,3.69519,20.6,0.5,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,3.695194206714944,0.8760867107535986,0.23708813711646468,0.03
56,NR_102893.1,1,1537,7,1462,95.1204,6.15355,19.4,7.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,6.153545868575146,1.71179139560098,0.27817967593980825,0.06
57,NR_102980.1,1,1552,403,1511,97.3582,371.427,19.9,1.98,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,371.4265463917526,81.50524786361743,0.21943840216970348,3.52
58,NR_104700.1,1,1493,6,1468,98.3255,5.2639,19.6,0.833,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,5.2638981915606164,1.250324569389053,0.2375282583150345,0.05
59,NR_104735.1,1,1511,14,1441,95.3673,12.2932,18.5,1.64,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,12.293183322303111,3.5465253908944847,0.28849528213413544,0.12
60,NR_104737.1,1,1521,1,1359,89.3491,0.893491,21.4,1.0,1732,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,0.893491124260355,0.30848782006478215,0.3452612025890608,0.01
61,NR_104803.1,1,1521,1,1401,92.1105,0.921105,17.8,1.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0.9211045364891519,0.26957553551510893,0.29266551714381206,0.01
62,NR_104826.1,1,1530,27,1484,96.9935,25.3092,20.5,0.0741,624,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,25.309150326797386,5.427885630271736,0.21446336839386815,0.24
63,NR_104899.1,1,1480,8,1472,99.4595,7.61959,19.6,2.25,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,7.619594594594594,1.1667788173511868,0.15312872658328958,0.07
64,NR_104901.1,1,1515,23,1464,96.6337,21.0825,18.5,3.48,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,21.082508250825082,4.199692466239403,0.19920269525211948,0.2
65,NR_112143.1,1,1397,2,1378,98.6399,1.94417,20.6,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.944166070150322,0.2826970948534846,0.14540789451779013,0.02
66,NR_112174.1,1,1504,1,1419,94.3484,0.943484,20.9,1.0,1297793,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9434840425531915,0.23091536111891603,0.24474750043893564,0.01
67,NR_112789.1,1,1468,5,1448,98.6376,4.39305,15.8,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,4.393051771117166,1.1226577579393504,0.25555304522483585,0.04
68,NR_112899.1,1,1491,3,1424,95.5064,2.74849,17.9,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,2.7484909456740443,0.69427287529525,0.25260147805398186,0.03
69,NR_112901.1,1,1469,18,1443,98.2301,17.0858,19.6,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,17.085772634445203,2.7408108304313195,0.1604148017810912,0.16
70,NR_112946.1,1,1489,21,1471,98.7911,19.6118,19.7,1.52,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,19.611820013431835,3.7468260100525317,0.19104937774701114,0.18
71,NR_113015.1,1,1490,3,1460,97.9866,2.63423,17.2,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.634228187919463,0.6490335419177543,0.24638470763247236,0.03
72,NR_113064.1,1,1490,51,1472,98.7919,47.706,20.1,1.16,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,47.70604026845638,9.172736289239747,0.1922762031311334,0.45
73,NR_113094.1,1,1494,9,1454,97.3226,8.24632,19.3,0.111,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,8.24631860776439,1.7454002951538248,0.21165812020777713,0.08
74,NR_113097.1,1,1480,4,1440,97.2973,3.50811,21.3,10.8,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,3.5081081081081082,0.9732582164462873,0.2774310786480172,0.03
75,NR_113102.1,1,1494,1,1110,74.2972,0.742972,14.5,0.0,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,0.7429718875502008,0.4369950364252353,0.5881716976750464,0.01
76,NR_113109.1,1,1476,1,1405,95.1897,0.951897,22.4,0.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,0.9518970189701897,0.21398384108585172,0.22479725938983425,0.01
77,NR_113116.1,1,1480,1,1172,79.1892,0.791892,17.7,1.0,28133,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,0.7918918918918919,0.4059545829865366,0.5126388931911895,0.01
78,NR_113118.1,1,1481,1,1337,90.2768,0.902768,20.8,0.0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,0.9027683997299122,0.2962728745244918,0.328182593246651,0.01
79,NR_113119.1,1,1481,5,1447,97.7043,4.48683,19.7,0.4,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,4.4868332207967585,0.9561603270918221,0.21310360337441514,0.04
80,NR_113122.1,1,1491,1,1371,91.9517,0.919517,19.1,1.0,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella paludivivens,0.9195171026156942,0.27203933651759504,0.29585021936377404,0.01
81,NR_113165.1,1,1466,1,1386,94.543,0.94543,21.4,1.0,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,0.9454297407912687,0.22713948582010796,0.24024999005214884,0.01
82,NR_113195.1,1,1490,28,1456,97.7181,25.6913,18.3,3.04,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,25.691275167785236,4.976588585006487,0.19370734042998083,0.24
83,NR_113199.1,1,1511,1,1340,88.683,0.88683,18.4,0.0,1527,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna aminovalerica,0.886829913964262,0.31680059605752553,0.3572281348081501,0.01
84,NR_113204.1,1,1474,1,1412,95.7938,0.957938,21.5,3.0,1502,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.9579375848032564,0.20073158302708685,0.20954557604952267,0.01
85,NR_113206.1,1,1486,1,1334,89.7712,0.897712,17.1,1.0,1236513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,0.8977119784656796,0.3030267020988678,0.3375544822480641,0.01
86,NR_113227.1,1,1490,6,1442,96.7785,5.63154,21.6,11.7,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter oryzae,5.631543624161074,1.1771645633346073,0.20903053263837026,0.05
87,NR_113231.1,1,1491,28,1455,97.5855,25.1576,18.7,6.93,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,25.157612340710934,4.748395267066096,0.18874586358825776,0.24
88,NR_113260.1,1,1470,1,1454,98.9116,0.989116,21.5,1.0,1305,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.9891156462585035,0.10375878076156372,0.10490055551547363,0.01
89,NR_113270.1,1,1493,12,1447,96.919,10.3336,18.5,0.75,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,10.33355659745479,3.14910642493983,0.30474565027451167,0.1
90,NR_113273.1,1,1469,2,1425,97.0048,1.85228,17.7,0.5,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,1.8522804628999319,0.43104892127443034,0.23271255617498648,0.02
91,NR_113274.1,1,1478,13,1440,97.429,12.2727,20.2,0.462,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,12.272665764546685,2.2395624235650287,0.1824837787104643,0.11
92,NR_113359.1,1,1511,1,1337,88.4844,0.884844,17.6,0.0,1527,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna aminovalerica,0.884844473858372,0.3192095408045823,0.3607521437215586,0.01
93,NR_113384.1,1,1469,163,1467,99.8639,153.824,20.3,59.8,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,153.82368958475152,25.268541852540928,0.16426950829715234,1.43
94,NR_113410.1,1,1390,6,1377,99.0647,5.73525,21.9,1.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.735251798561151,0.7720721729181809,0.13461870551383234,0.05
95,NR_113411.1,1,1493,674,1493,100.0,636.319,19.9,35.9,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,636.3188211654387,104.48128577137727,0.16419644099166575,5.89
96,NR_114807.1,1,1456,5,1369,94.0247,4.09959,17.6,0.2,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,4.099587912087912,1.450786011086321,0.3538858154031971,0.04
97,NR_115211.1,1,1485,14,1455,97.9798,13.3401,19.4,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,13.34006734006734,2.1394586925549213,0.16037840274831186,0.12
