index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
40,NR_044289.1,1,1454,1,1304,89.6836,0.896836,16.8,1.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.8968363136176066,0.3041725500343368,0.33916172373460557,0.01
41,NR_044473.1,1,1399,18,1397,99.857,16.6705,18.1,5.89,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,16.67047891350965,2.2466066507658087,0.13476557346802873,0.12
42,NR_044490.1,1,1482,20,1450,97.8408,18.8077,19.1,52.7,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,18.807692307692307,3.155462704103058,0.1677751131015941,0.13
43,NR_074376.1,1,1497,2,1449,96.7936,1.88377,18.9,1.0,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,1.8837675350701404,0.4084736656618329,0.21683867996303682,0.01
44,NR_074515.1,1,1510,7,1450,96.0265,6.44503,18.3,21.4,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,6.445033112582782,1.4270187857199355,0.22141372445921725,0.05
45,NR_074902.1,1,1542,1,1448,93.904,0.93904,16.3,10.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9390402075226978,0.23925654887259928,0.2547883966585277,0.01
46,NR_102893.1,1,1537,2,1404,91.3468,1.69486,17.7,0.5,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,1.6948601171112556,0.6205593814857854,0.36614194600524075,0.01
47,NR_102980.1,1,1552,109,1510,97.2938,99.8634,19.0,2.45,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,99.86340206185567,21.963844488491294,0.21993887685587588,0.7
48,NR_104687.1,1,1492,1,1277,85.5898,0.855898,18.1,14.0,537007,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,0.8558981233243967,0.35119300365208433,0.41032103480729043,0.01
49,NR_104700.1,1,1493,7,1472,98.5934,5.92364,16.8,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,5.923643670462157,1.4838481539204966,0.25049584959331767,0.05
50,NR_104735.1,1,1511,12,1477,97.7498,10.7895,18.8,1.83,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,10.789543348775645,2.732634211142504,0.25326690137007446,0.08
51,NR_104803.1,1,1521,3,1452,95.4635,2.77383,17.9,1.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,2.7738330046022353,0.6765531980840234,0.2439055260217586,0.02
52,NR_104899.1,1,1480,7,1453,98.1757,6.59054,18.4,2.71,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,6.59054054054054,1.1797467569434577,0.17900606933322918,0.05
53,NR_112143.1,1,1397,1,1371,98.1389,0.981389,19.4,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.9813886900501074,0.13514780461347473,0.13771078267324885,0.01
54,NR_112789.1,1,1468,1,1365,92.9837,0.929837,16.3,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0.9298365122615804,0.2554223418708707,0.27469596913292177,0.01
55,NR_112899.1,1,1491,4,1438,96.4453,3.65795,17.8,0.75,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,3.6579476861167004,0.8610949154030658,0.23540383550897892,0.03
56,NR_112901.1,1,1469,6,1437,97.8216,5.58067,19.0,0.167,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,5.580667120490129,1.0231130654053264,0.183331677614104,0.04
57,NR_112938.1,1,1478,53,1474,99.7294,50.1773,18.8,0.132,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,50.17726657645467,6.743992272431436,0.13440334104600282,0.34
58,NR_112940.1,1,1459,2,1448,99.2461,1.86429,15.7,1.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,1.864290610006854,0.36382849334704476,0.19515653374755085,0.01
59,NR_112943.1,1,1476,14,1454,98.5095,13.2846,18.9,57.6,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,13.284552845528456,1.9793116643296873,0.14899347289629836,0.09
60,NR_112945.1,1,1477,10,1451,98.2397,9.52742,19.1,24.7,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,9.527420446851727,1.4497074324650554,0.15216158881117728,0.06
61,NR_112946.1,1,1489,8,1439,96.642,7.36669,19.1,2.38,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,7.366689053055742,1.5535629832536184,0.210890261834683,0.05
62,NR_112947.1,1,1465,5,1452,99.1126,4.76792,20.0,39.6,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,4.7679180887372015,0.640548053615187,0.13434544002093757,0.03
63,NR_113015.1,1,1490,1,1397,93.7584,0.937584,17.6,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.9375838926174497,0.24190977020732055,0.2580139997200484,0.01
64,NR_113064.1,1,1490,13,1471,98.7248,11.845,18.7,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,11.84496644295302,2.383554850156817,0.20122934595351905,0.08
65,NR_113073.1,1,1481,1,1340,90.4794,0.904794,21.1,0.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.9047940580688724,0.29349918322226287,0.32438230623296366,0.01
66,NR_113077.1,1,1480,5,1454,98.2432,4.75473,17.3,30.6,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,4.754729729729729,0.7640428086439082,0.16069111223433055,0.03
67,NR_113165.1,1,1466,6,1430,97.5443,5.55389,16.9,9.67,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,5.553888130968622,1.0895268625468082,0.1961737141357923,0.04
68,NR_113195.1,1,1490,20,1470,98.6577,18.0799,18.4,2.45,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,18.07986577181208,3.536909504220176,0.19562697803511866,0.13
69,NR_113208.1,1,1489,1,1175,78.912,0.78912,17.4,28.0,871327,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides chinchillae,0.7891202149093351,0.4079332069478766,0.5169468469322454,0.01
70,NR_113231.1,1,1491,53,1472,98.7257,49.2529,18.0,9.72,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,49.25285043594903,8.53649110226988,0.17331973736974224,0.34
71,NR_113270.1,1,1493,3,1377,92.2304,2.65707,19.0,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,2.6570663094440725,0.8522528163545,0.32074954747095247,0.02
72,NR_113273.1,1,1469,2,1423,96.8686,1.86045,19.9,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,1.8604492852280463,0.42743882676643635,0.22975032437610501,0.01
73,NR_113274.1,1,1478,7,1438,97.2936,6.46482,18.7,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,6.464817320703654,1.268348552992675,0.19619248156181826,0.05
74,NR_113384.1,1,1469,1,1360,92.58,0.9258,16.7,60.0,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,0.9257998638529612,0.262096310433395,0.2831025588431303,0.01
75,NR_113411.1,1,1493,43,1474,98.7274,40.1152,18.7,32.5,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,40.11520428667113,6.81681586040561,0.1699309770851796,0.28
76,NR_114326.1,1,1423,1,1331,93.5348,0.935348,15.1,1.0,1150298,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,0.9353478566408995,0.24591104838574135,0.26290865653862505,0.01
77,NR_114789.1,1,1505,2,1367,90.8306,1.77276,20.7,23.0,1535,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,1.7727574750830566,0.5991594646713441,0.33798163205786086,0.01
78,NR_114807.1,1,1456,1,1333,91.5522,0.915522,22.2,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.915521978021978,0.278103372472725,0.30376482394620224,0.01
79,NR_115211.1,1,1485,8,1456,98.0471,7.36162,17.5,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,7.361616161616162,1.3018536696753642,0.17684345951956784,0.05
80,NR_117126.1,1,1525,1,1386,90.8852,0.908852,16.0,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.9088524590163934,0.2878188088993616,0.31668375438061075,0.01
81,NR_117130.1,1,1525,1,1423,93.3115,0.933115,18.5,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.9331147540983606,0.24982315701775143,0.2677303685538095,0.01
82,NR_117373.1,1,1327,1,1124,84.7023,0.847023,20.1,1.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.8470233609645818,0.3599649801645227,0.42497644900206555,0.01
83,NR_117905.1,1,1376,1,1226,89.0988,0.890988,14.5,1.0,879566,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor,Acetatifactor muris,0.8909883720930233,0.3116538029417372,0.3497843661075289,0.01
84,NR_118316.1,1,1490,42,1460,97.9866,39.5839,18.7,52.9,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,39.58389261744966,6.73615973198215,0.17017426247292988,0.27
85,NR_118729.2,1,1482,1,1403,94.6694,0.946694,16.3,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.946693657219973,0.22464366583423984,0.2372928815155691,0.01
86,NR_119068.1,1,1470,1,1393,94.7619,0.947619,20.0,1.0,36832,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora aerotolerans,0.9476190476190476,0.22279404886265994,0.23510929779476678,0.01
87,NR_119085.1,1,1503,4,1451,96.5403,3.47705,17.5,6.0,29364,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,3.4770459081836327,0.9367765414677441,0.26941736353349016,0.03
88,NR_121773.2,1,1532,1,1344,87.7285,0.877285,23.1,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.8772845953002611,0.3281102469431852,0.3740066207715474,0.01
89,NR_125570.1,1,1395,348,1379,98.853,315.198,19.2,1.28,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,315.1978494623656,79.98316755511368,0.25375543548771456,2.25
90,NR_125571.1,1,1436,63,1436,100.0,58.1205,18.2,9.89,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,58.120473537604454,8.75200566261134,0.15058386709373103,0.41
91,NR_133027.1,1,1519,34,1485,97.7617,31.5049,18.2,1.62,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,31.50493745885451,5.540782604382839,0.17587029371567897,0.22
92,NR_133762.1,1,1409,2,1393,98.8644,1.89496,17.2,2.0,1096246,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella effluvii,1.8949609652235628,0.3416386667285139,0.1802879705694667,0.01
93,NR_134080.1,1,1566,67,1510,96.424,61.0824,18.0,2.55,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,61.082375478927204,14.638696194865846,0.2396549918055503,0.43
94,NR_136763.1,1,1523,1,1379,90.545,0.90545,20.3,1.0,1564487,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix,Herbinix hemicellulosilytica,0.9054497701904136,0.29259269275315175,0.3231462444257071,0.01
95,NR_144722.1,1,1476,1,1398,94.7154,0.947154,18.1,16.0,1632013,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Drancourtella,Drancourtella massiliensis,0.9471544715447154,0.22372500659865216,0.23620751769643103,0.01
