index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
10,NR_025981.1,1,1477,13,1454,98.4428,11.6418,17.9,4.92,831,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,11.641841570751524,2.6501662791852945,0.2276415001079779,0.11
11,NR_026100.1,1,1499,42,1462,97.5317,39.2955,19.8,2.4,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,39.29553035356905,7.597886018506246,0.19335242329452773,0.34
12,NR_026106.1,1,1489,1,1267,85.0907,0.850907,15.5,1.0,29322,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.8509066487575554,0.35618046529497127,0.4185893550309489,0.01
13,NR_026312.1,1,1482,1,1308,88.2591,0.882591,19.3,10.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.8825910931174089,0.3219069049697858,0.36472938315383985,0.01
14,NR_026314.1,1,1458,1,1363,93.4842,0.934842,15.7,1.0,53443,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.9348422496570644,0.2468040070849369,0.2640060471972399,0.01
15,NR_026330.1,1,1474,1,1365,92.6052,0.926052,14.8,1.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.9260515603799185,0.26168696547179476,0.282583580297015,0.01
16,NR_026331.1,1,1488,1,1350,90.7258,0.907258,18.8,0.0,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.907258064516129,0.29007045503907536,0.31972210155418085,0.01
17,NR_026409.1,1,1495,17,1469,98.2609,15.7946,17.8,4.94,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,15.794648829431438,2.8536144059214656,0.18066969622041212,0.14
18,NR_026493.1,1,1488,31,1462,98.2527,29.2655,18.9,4.48,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,29.265456989247312,4.732078847744242,0.16169502664806834,0.25
19,NR_026494.1,1,1499,1,1388,92.5951,0.925951,16.0,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9259506337558372,0.26185121272012407,0.28279176359327524,0.01
20,NR_027557.1,1,1482,1,1316,88.7989,0.887989,15.8,1.0,536231,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.8879892037786775,0.31537973579668827,0.3551616781540213,0.01
21,NR_027579.1,1,1402,3,1296,92.4394,2.50285,16.6,1.33,471875,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,2.5028530670470754,0.8713577496708381,0.3481457865598504,0.02
22,NR_028726.1,1,1502,1,1387,92.3435,0.923435,22.0,1.0,94868,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.9234354194407457,0.2658993147096081,0.28794576113470177,0.01
23,NR_028740.1,1,1533,1,1157,75.4729,0.754729,18.5,1.0,100134,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna xylanovorans,0.7547292889758643,0.4302475907403194,0.5700687611105528,0.01
24,NR_028812.1,1,1408,1,1288,91.4773,0.914773,14.7,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9147727272727273,0.27921959943875846,0.30523384783367385,0.01
25,NR_029097.1,1,1374,926,1327,96.5793,844.622,19.0,1.62,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,844.6222707423581,190.4377875211482,0.22547095206685472,7.49
26,NR_029171.1,1,1484,1,1389,93.5984,0.935984,15.9,46.0,714,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,0.9359838274932615,0.24478174393595467,0.2615234758826182,0.01
27,NR_029207.1,1,1426,29,1398,98.0365,27.054,17.9,2.48,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,27.053997194950913,4.669951257962471,0.17261594374801015,0.23
28,NR_029356.1,1,1550,6,1460,94.1935,5.47097,19.5,5.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,5.470967741935484,1.4591631601680757,0.2667102474363818,0.05
29,NR_036800.1,1,1481,7,1451,97.9743,6.42404,18.5,25.7,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,6.424037812288994,1.2466577204265255,0.19406139204873704,0.06
30,NR_037068.1,1,1441,1,1357,94.1707,0.941707,19.3,1.0,29375,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,0.9417071478140181,0.23429638403101,0.2487996237204756,0.01
31,NR_040865.1,1,1455,2,1370,94.1581,1.80756,18.2,1.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,1.8075601374570447,0.5217712619720571,0.28866052706058676,0.02
32,NR_040866.1,1,1425,1,1391,97.614,0.97614,23.0,32.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.976140350877193,0.15261181561905243,0.15634208285920181,0.01
33,NR_041277.1,1,1490,2,1427,95.7718,1.78054,17.7,1.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,1.780536912751678,0.505828823786289,0.28408780529271416,0.02
34,NR_041278.1,1,1490,1,1418,95.1678,0.951678,23.0,1.0,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,0.9516778523489933,0.21444607176957448,0.22533472985660505,0.01
35,NR_041342.1,1,1488,143,1488,100.0,134.577,18.9,8.2,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,134.5766129032258,22.30484761744068,0.16574089016105734,1.16
36,NR_041343.1,1,1492,87,1472,98.6595,81.0349,18.7,48.5,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,81.0348525469169,14.13379640611723,0.17441626611135205,0.7
37,NR_041351.1,1,1493,10,1456,97.5218,9.1065,17.1,9.3,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,9.10649698593436,1.8862613556182732,0.20713358369653442,0.08
38,NR_041446.1,1,1456,6,1443,99.1071,5.57074,18.5,3.33,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,5.570741758241758,0.9610239498640497,0.17251274454469934,0.05
39,NR_041464.1,1,1492,4,1450,97.185,3.66622,16.3,4.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,3.6662198391420913,0.7877145989965966,0.21485743724002232,0.03
40,NR_041541.1,1,1467,4,1441,98.2277,3.74574,16.6,5.0,407975,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella pleuritidis,3.74573960463531,0.6849043602119511,0.1828488983495782,0.03
41,NR_041590.1,1,1342,871,1311,97.69,804.771,19.6,19.5,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,804.7712369597615,175.02828549298255,0.21748824691374247,7.05
42,NR_041907.1,1,1485,6,1447,97.4411,5.14074,17.1,0.0,862515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella marshii,5.140740740740741,1.5775327420732583,0.3068687610661237,0.05
43,NR_042152.1,1,1456,10,1436,98.6264,8.53846,17.6,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,8.538461538461538,2.3641446763509384,0.2768818089420018,0.08
44,NR_042499.1,1,1368,1,1347,98.4649,0.984649,22.3,1.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9846491228070176,0.12294400254745334,0.12486072419073213,0.01
45,NR_042745.1,1,1493,16,1455,97.4548,14.8875,19.8,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,14.887474882786336,2.709796642457688,0.18201855343453133,0.13
46,NR_042832.1,1,1456,5,1456,100.0,4.65179,17.5,1.0,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,4.651785714285714,0.6785849839594528,0.14587623455558293,0.04
47,NR_042842.1,1,1506,2,1438,95.4847,1.82935,15.1,0.5,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,1.8293492695883133,0.48149195580898657,0.2632039511609197,0.02
48,NR_043142.1,1,1465,1,1409,96.1775,0.961775,19.4,14.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.9617747440273038,0.19173963017206075,0.19936022583539317,0.01
49,NR_043216.1,1,1451,1,1362,93.8663,0.938663,14.4,1.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,0.9386629910406616,0.23994745318769564,0.25562683889526167,0.01
50,NR_043224.1,1,1455,3,1431,98.3505,2.49759,18.4,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,2.497594501718213,0.8453395912735614,0.3384615039358921,0.02
51,NR_043656.1,1,1540,10,1494,97.013,8.97662,16.9,1.4,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,8.976623376623376,2.000837234103675,0.2228941941926837,0.08
52,NR_043657.1,1,1553,587,1520,97.8751,533.012,18.5,9.88,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,533.011590470058,118.91043178148595,0.22309164361063885,4.75
53,NR_043681.1,1,1420,2,1346,94.7887,1.83169,18.1,11.5,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.8316901408450703,0.49417304922350064,0.2697907458275167,0.02
54,NR_044049.1,1,1440,3,1417,98.4028,2.65764,15.2,1.0,33043,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,2.657638888888889,0.6852696003430515,0.2578490265205106,0.02
55,NR_044054.1,1,1438,1,1257,87.4131,0.874131,16.0,1.0,1121115,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia wexlerae,0.8741307371349096,0.3317019619038911,0.3794649333474904,0.01
56,NR_044265.1,1,1456,1,1152,79.1209,0.791209,15.0,4.0,438033,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus gauvreauii,0.7912087912087912,0.4064448793166349,0.5137011669140803,0.01
57,NR_044270.1,1,1454,10,1450,99.7249,9.21114,18.1,1.7,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,9.211141678129298,1.1874456491766119,0.12891405763479383,0.08
58,NR_044289.1,1,1454,2,1394,95.8735,1.79367,14.6,1.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,1.7936726272352133,0.49627344994335604,0.2766800598994017,0.02
59,NR_044473.1,1,1399,27,1399,100.0,24.8363,17.3,9.33,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,24.836311651179415,2.8732474060318562,0.11568736317960533,0.22
60,NR_044490.1,1,1482,66,1481,99.9325,62.5904,19.4,54.5,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,62.59041835357625,9.812698812743703,0.1567763736185833,0.53
61,NR_044688.3,1,1456,2,1422,97.6648,1.91621,20.7,8.5,852,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,1.9162087912087913,0.35138801747329756,0.1833766858211904,0.02
62,NR_074376.1,1,1497,5,1449,96.7936,4.35605,17.8,0.2,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,4.356045424181697,1.0238400050721213,0.2350388725031384,0.04
63,NR_074505.1,1,1509,1,1359,90.0596,0.900596,14.9,0.0,1018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,0.9005964214711729,0.29920312014497713,0.3322277470925464,0.01
64,NR_074515.1,1,1510,32,1476,97.7483,29.4166,19.1,19.1,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,29.41655629139073,6.048205146311109,0.20560547898263748,0.26
65,NR_074809.1,1,1535,1,1381,89.9674,0.899674,20.0,1.0,585394,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,0.8996742671009772,0.3004338200291331,0.3339362156008105,0.01
66,NR_074902.1,1,1542,1,1466,95.0713,0.950713,18.9,1.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9507133592736705,0.21646585821381648,0.2276878263067565,0.01
67,NR_102852.1,1,1519,2,1450,95.4575,1.83278,16.8,1.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,1.8327847267939434,0.47969111784111085,0.26172802011517504,0.02
68,NR_102861.1,1,1512,1,1403,92.791,0.92791,17.4,0.0,717959,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,0.9279100529100529,0.2586367851225257,0.27873044840004196,0.01
69,NR_102893.1,1,1537,10,1459,94.9252,8.60247,17.6,2.5,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,8.602472348731295,2.4262861361538515,0.2820452118642013,0.08
70,NR_102980.1,1,1552,838,1526,98.3247,773.474,19.1,3.41,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,773.4742268041238,167.7147318946825,0.2168329933728418,6.78
71,NR_104700.1,1,1493,12,1483,99.3302,10.4742,17.7,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,10.474212993971868,2.6398280303176214,0.2520311580294289,0.1
72,NR_104735.1,1,1511,18,1465,96.9557,15.6082,18.0,3.61,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,15.608206485771012,4.434392557325784,0.28410647702337427,0.15
73,NR_104783.1,1,1529,1,992,64.879,0.64879,17.0,1.0,290052,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio ethanolgignens,0.6487900588620014,0.4773484245117439,0.7357517551194117,0.01
74,NR_104799.1,1,1515,1,1181,77.9538,0.779538,13.3,1.0,649756,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,0.7795379537953795,0.41455823763120436,0.5317999407377432,0.01
75,NR_104803.1,1,1521,6,1455,95.6607,5.47798,19.0,3.67,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,5.477975016436555,1.294684465517961,0.2363436236261184,0.05
76,NR_104851.1,1,1449,1,1192,82.2636,0.822636,20.6,37.0,40545,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,0.8226363008971704,0.3819761999698276,0.46433180684251696,0.01
77,NR_104899.1,1,1480,3,1448,97.8378,2.73243,15.6,1.67,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,2.7324324324324323,0.6085223814107978,0.22270354215825441,0.02
78,NR_104944.1,1,1416,1,1328,93.7853,0.937853,21.0,1.0,90367,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,0.9378531073446328,0.24142215388950963,0.25742000746050125,0.01
79,NR_112143.1,1,1397,2,1390,99.4989,1.91768,18.1,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.917680744452398,0.29251370959682177,0.1525351445713923,0.02
80,NR_112789.1,1,1468,11,1460,99.455,9.37398,16.7,7.09,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,9.373978201634877,1.8432596791435663,0.19663579746986087,0.09
81,NR_112848.1,1,1525,3,1433,93.9672,2.30623,16.4,0.333,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,2.3062295081967212,0.9519577135091579,0.4127766599662968,0.02
82,NR_112901.1,1,1469,76,1455,99.047,71.4595,18.6,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,71.45949625595644,11.240996397941602,0.15730584438600237,0.61
83,NR_112931.1,1,1490,2,1375,92.2819,1.46242,14.4,1.0,85831,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides acidifaciens,1.4624161073825503,0.6347833229717914,0.43406477798438237,0.02
84,NR_112932.1,1,1478,13,1457,98.5792,12.3816,18.3,57.7,47678,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,12.381596752368065,1.799259250614842,0.14531722253599652,0.11
85,NR_112935.1,1,1488,1,1389,93.3468,0.933468,19.1,60.0,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,0.9334677419354839,0.24921018578973345,0.2669724668503408,0.01
86,NR_112938.1,1,1478,5,1452,98.2409,4.80853,21.6,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,4.8085250338295,0.7406670477515512,0.15403206649455364,0.04
87,NR_112940.1,1,1459,3,1451,99.4517,2.70939,20.7,11.7,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,2.7093899931459906,0.5095263541919127,0.18805943606526704,0.02
88,NR_112943.1,1,1476,9,1450,98.2385,8.43564,17.0,57.1,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,8.435636856368564,1.3517241577888603,0.16023972828659205,0.07
89,NR_112944.1,1,1461,8,1450,99.2471,7.577,19.6,33.4,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,7.577002053388091,0.9177641749177029,0.1211249737628513,0.06
90,NR_112945.1,1,1477,5,1450,98.172,4.70413,19.3,26.8,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,4.704129993229519,0.8069203082797036,0.17153444089365605,0.04
91,NR_112946.1,1,1489,11,1455,97.7166,10.231,17.7,1.45,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,10.231027535258562,1.9573227915505154,0.19131243512004184,0.09
92,NR_113015.1,1,1490,4,1445,96.9799,3.71275,17.4,3.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,3.712751677852349,0.7947215620296814,0.21405190300510218,0.03
93,NR_113064.1,1,1490,79,1463,98.1879,73.2396,19.3,0.937,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,73.23959731543624,14.171705049108203,0.19349785592173543,0.64
94,NR_113071.1,1,1493,3,1423,95.3115,2.17013,19.6,1.0,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,2.1701272605492297,0.9072114432109492,0.4180452730598602,0.02
95,NR_113073.1,1,1481,1,1318,88.9939,0.889939,16.7,0.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.8899392302498312,0.3129654880528665,0.351670628077614,0.01
96,NR_113077.1,1,1480,3,1453,98.1757,2.66622,20.2,39.7,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,2.6662162162162164,0.5990481249058826,0.22468099971127878,0.02
