index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
13,NR_028736.1,1,1544,3,1478,95.7254,2.76101,18.5,60.0,1338,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,2.7610103626943006,0.6708265838442125,0.24296416735994933,0.03
14,NR_028812.1,1,1408,1,1329,94.3892,0.943892,17.7,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9438920454545454,0.23013007622251067,0.2438097421529684,0.01
15,NR_029097.1,1,1374,365,1323,96.2882,334.509,19.0,1.99,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,334.509461426492,73.14920335340858,0.2186760369690859,3.87
16,NR_029207.1,1,1426,3,1390,97.4755,2.53927,16.3,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2.5392706872370265,0.6658894238271732,0.26223648671017646,0.03
17,NR_036777.1,1,1418,1,1347,94.9929,0.949929,18.9,1.0,33039,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,0.9499294781382228,0.21809049658861296,0.22958598675772324,0.01
18,NR_040866.1,1,1425,1,1333,93.5439,0.935439,16.2,1.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.9354385964912281,0.24575033811929722,0.26271135170292464,0.01
19,NR_040877.1,1,1494,4,1455,97.3896,3.74029,17.0,0.5,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,3.7402945113788486,0.7359729194492479,0.19676870824215756,0.04
20,NR_041277.1,1,1490,12,1451,97.3826,10.9839,18.3,29.4,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,10.983892617449664,2.1440746228778855,0.19520171013613893,0.13
21,NR_041342.1,1,1488,216,1488,100.0,203.292,18.9,7.78,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,203.29166666666666,33.658721814880046,0.16556862544724762,2.29
22,NR_041343.1,1,1492,123,1479,99.1287,115.347,19.0,48.0,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,115.34718498659518,19.879026868382613,0.17234080632910817,1.3
23,NR_041351.1,1,1493,23,1459,97.7227,20.6899,17.6,2.74,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,20.689886135298057,4.348469584788939,0.21017368371932293,0.24
24,NR_041446.1,1,1456,25,1448,99.4505,23.2782,18.1,6.16,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,23.27815934065934,3.4328673045508853,0.14747159576980762,0.27
25,NR_041461.1,1,1492,2,1434,96.1126,1.76005,17.0,1.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,1.760053619302949,0.5100197097795132,0.28977509786406463,0.02
26,NR_041464.1,1,1492,6,1468,98.3914,5.12466,15.8,6.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,5.124664879356568,1.2982800367848004,0.25333949972311304,0.06
27,NR_041508.1,1,1461,3,1384,94.7296,2.71663,18.5,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,2.7166324435318274,0.7439860786078885,0.2738633562222537,0.03
28,NR_041590.1,1,1342,1815,1317,98.1371,1678.23,19.6,9.28,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1678.225782414307,364.39481972275786,0.21713098651037108,19.24
29,NR_042007.1,1,1454,1,1306,89.8212,0.898212,15.1,1.0,622312,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,0.8982118294360385,0.3023695402933373,0.33663500121478745,0.01
30,NR_042008.1,1,1485,1,1356,91.3131,0.913131,16.1,1.0,585394,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,0.9131313131313131,0.28164253604595757,0.3084359631476748,0.01
31,NR_042152.1,1,1456,1,1298,89.1484,0.891484,17.1,1.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.8914835164835165,0.31103160019795323,0.34889214937459156,0.01
32,NR_042745.1,1,1493,7,1460,97.7897,6.55593,19.6,0.143,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,6.555927662424648,1.17935467731918,0.17989134994253533,0.07
33,NR_042832.1,1,1456,2,1443,99.1071,1.86058,19.5,11.5,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,1.8605769230769231,0.371270016836152,0.1995456421238233,0.02
34,NR_042927.1,1,1471,2,1467,99.7281,1.89259,18.3,1.0,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,1.8925900747790618,0.3182946911453999,0.1681794147539092,0.02
35,NR_043656.1,1,1540,3,1480,96.1039,2.54545,17.0,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,2.5454545454545454,0.7269479794435163,0.28558670620995286,0.03
36,NR_043657.1,1,1553,288,1527,98.3258,261.466,18.3,12.1,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,261.466194462331,58.477168070814294,0.2236509702184043,3.05
37,NR_044049.1,1,1440,3,1429,99.2361,2.76528,18.2,5.0,33043,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,2.765277777777778,0.5801483819349328,0.20979750627481245,0.03
38,NR_044289.1,1,1454,1,1031,70.9078,0.709078,17.6,1.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.7090784044016506,0.45418742916648536,0.6405320291057902,0.01
39,NR_044473.1,1,1399,111,1399,100.0,102.242,17.9,5.91,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,102.24160114367405,10.888752511018108,0.10650021507113128,1.18
40,NR_044650.1,1,1377,2,913,66.3036,1.28105,17.7,21.0,39029,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,1.2810457516339868,0.9359422353511186,0.7306079694322508,0.02
41,NR_074376.1,1,1497,17,1451,96.9272,15.6379,18.1,0.588,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,15.637942551770207,3.1122149141809587,0.1990169041661211,0.18
42,NR_074515.1,1,1510,38,1476,97.7483,35.2026,18.5,13.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,35.202649006622515,7.277379877636345,0.20672818901405074,0.4
43,NR_102852.1,1,1519,1,1384,91.1126,0.911126,17.9,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9111257406188282,0.28456216438701076,0.3123193119247611,0.01
44,NR_102893.1,1,1537,6,1450,94.3396,5.30969,18.6,2.33,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,5.309694209499024,1.5190367706728307,0.28608743003604226,0.06
45,NR_102980.1,1,1552,394,1528,98.4536,363.881,19.0,2.05,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,363.8814432989691,79.35005873090016,0.2180656919778821,4.18
46,NR_104700.1,1,1493,2,1432,95.9143,1.77227,17.6,0.5,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,1.7722705961152043,0.5075267391417404,0.2863709076109669,0.02
47,NR_104735.1,1,1511,3,1402,92.7862,2.7141,19.5,4.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,2.71409662475182,0.8071855254300545,0.29740485952811807,0.03
48,NR_104737.1,1,1521,1,1333,87.6397,0.876397,18.5,1.0,1732,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,0.8763971071663379,0.3291279655647811,0.37554661337136686,0.01
49,NR_104899.1,1,1480,4,1452,98.1081,3.79189,18.9,5.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,3.791891891891892,0.6787820485205239,0.179008808234208,0.04
50,NR_112143.1,1,1397,2,1379,98.7115,1.90193,20.0,4.5,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.901932712956335,0.3379639039010349,0.17769498447487608,0.02
51,NR_112789.1,1,1468,1,1425,97.0708,0.970708,19.1,10.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0.970708446866485,0.1686225312600366,0.17371079009805873,0.01
52,NR_112899.1,1,1491,37,1442,96.7136,33.9913,18.1,0.189,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,33.991281019450035,7.4465178576788595,0.21907140991296895,0.39
53,NR_112901.1,1,1469,36,1457,99.1831,33.7005,18.8,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,33.70047651463581,5.45731687418291,0.1619358964201247,0.38
54,NR_112938.1,1,1478,4,1456,98.5115,3.81732,18.7,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,3.817320703653586,0.6025860990404144,0.15785577000739673,0.04
55,NR_112946.1,1,1489,54,1472,98.8583,50.3143,18.9,1.11,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,50.314304902619206,9.685827207530627,0.19250642985681818,0.57
56,NR_113015.1,1,1490,8,1485,99.6644,7.1604,17.0,1.12,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,7.160402684563758,1.5076235262510387,0.21055010348805397,0.08
57,NR_113064.1,1,1490,125,1470,98.6577,116.072,19.1,0.992,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,116.07181208053692,22.425017730345246,0.19319951440738733,1.33
58,NR_113071.1,1,1493,1,760,50.9042,0.509042,18.4,0.0,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,0.5090421969189551,0.49991823198887336,0.9820762109991946,0.01
59,NR_113164.1,1,1466,7,1426,97.2715,6.58936,18.4,1.0,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,6.589358799454297,1.259288544367448,0.19110942091539118,0.07
60,NR_113165.1,1,1466,40,1447,98.704,37.2585,17.9,8.57,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,37.258526603001364,6.609607832607091,0.17739852955094187,0.42
61,NR_113195.1,1,1490,110,1476,99.0604,101.538,18.7,1.71,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,101.53825503355705,19.22408164453886,0.1893284618510093,1.17
62,NR_113208.1,1,1489,1,1349,90.5977,0.905977,14.1,11.0,871327,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides chinchillae,0.905977165883143,0.2918604817057152,0.32214993125263897,0.01
63,NR_113231.1,1,1491,116,1487,99.7317,109.408,19.1,12.7,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,109.40778001341381,18.21100097487609,0.16645069457257383,1.23
64,NR_113270.1,1,1493,3,1429,95.7133,2.65104,18.2,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,2.651038178164769,0.7769239200275213,0.29306402541715243,0.03
65,NR_113273.1,1,1469,51,1464,99.6596,47.55,18.2,0.196,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,47.5500340367597,8.476756049540137,0.17827024146790257,0.54
66,NR_113274.1,1,1478,41,1463,98.9851,38.3884,18.4,0.732,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,38.38836265223275,6.7983262206951,0.17709341454029676,0.43
67,NR_113410.1,1,1390,6,1378,99.1367,5.75899,18.5,3.67,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.758992805755396,0.7774994922055517,0.13500615792201334,0.06
68,NR_113411.1,1,1493,502,1493,100.0,472.717,18.9,34.2,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,472.7173476222371,78.0183086035497,0.1650421948675692,5.32
69,NR_114419.1,1,1497,1,1400,93.5204,0.935204,16.9,17.0,584,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,0.9352037408149633,0.2461660089871525,0.2632217967526909,0.01
70,NR_114807.1,1,1456,3,1431,98.283,2.62294,18.9,0.667,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.6229395604395602,0.692380934879372,0.2639713645415988,0.03
71,NR_115211.1,1,1485,3,1451,97.7104,2.77172,18.3,0.667,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,2.771717171717172,0.5694891805312665,0.20546439093511437,0.03
72,NR_115735.1,1,1464,1,1429,97.6093,0.976093,18.9,1.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.9760928961748634,0.15275979252352526,0.1565012849926109,0.01
73,NR_117126.1,1,1525,1,1357,88.9836,0.889836,17.0,0.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.8898360655737705,0.31309398266009986,0.35185580217881524,0.01
74,NR_117130.1,1,1525,1,1382,90.623,0.90623,15.5,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.9062295081967213,0.2915091536645983,0.32167254655463995,0.01
75,NR_117373.1,1,1327,7,1279,96.3828,6.01809,16.5,2.29,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,6.0180859080633,1.7602249330057451,0.2924891668042354,0.07
76,NR_118643.1,1,1390,1,1245,89.5683,0.895683,15.9,1.0,1432052,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,0.89568345323741,0.30567074579377057,0.3412709531352137,0.01
77,NR_118779.1,1,1438,1,1282,89.1516,0.891516,18.7,0.0,35517,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriales Family XIII. Incertae Sedis,unclassified Eubacteriales Family XIII. Incertae Sedis genus,[Eubacterium] brachy,0.8915159944367177,0.31099071706439707,0.34883358123135955,0.01
78,NR_119068.1,1,1470,2,1414,96.1905,1.87415,17.4,1.0,36832,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora aerotolerans,1.8741496598639455,0.4315118865270926,0.23024409190374814,0.02
79,NR_119085.1,1,1503,1,1378,91.6833,0.916833,21.0,3.0,29364,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,0.916833000665336,0.2761344773046857,0.3011829603693343,0.01
80,NR_119217.1,1,1482,1,1209,81.5789,0.815789,17.0,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.8157894736842105,0.3876557858593745,0.4751909633114913,0.01
81,NR_121686.1,1,1521,1,1385,91.0585,0.910585,15.7,1.0,384638,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,unclassified Eubacteriales family,unclassified Eubacteriales genus,[Bacteroides] pectinophilus,0.9105851413543721,0.2853416227945182,0.3133607279931135,0.01
82,NR_121773.2,1,1532,1,1340,87.4674,0.874674,19.7,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.8746736292428199,0.33108861585686244,0.3785281787259054,0.01
83,NR_125570.1,1,1395,373,1377,98.7097,338.73,19.1,1.35,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,338.73046594982077,84.77627590977669,0.25027650132402135,3.95
84,NR_125571.1,1,1436,66,1436,100.0,59.9513,18.1,7.97,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,59.95125348189415,9.726503283133473,0.16224019879869517,0.7
85,NR_133027.1,1,1519,183,1508,99.2758,171.318,19.1,1.64,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,171.3179723502304,29.12581298093519,0.17001025976067724,1.94
86,NR_134080.1,1,1566,271,1511,96.4879,247.344,18.6,2.23,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,247.3441890166028,58.7925410888865,0.23769525907455258,2.87
87,NR_144722.1,1,1476,3,1446,97.9675,2.81843,16.6,1.0,1632013,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Drancourtella,Drancourtella massiliensis,2.8184281842818426,0.5455776589724609,0.19357515015465201,0.03
88,NR_144735.1,1,1496,3,1442,96.3904,2.76604,17.5,1.0,1745713,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bariatricus,Bariatricus massiliensis,2.766042780748663,0.6469358945411452,0.23388499232323665,0.03
89,NR_144744.1,1,1491,84,1481,99.3293,77.9799,18.6,6.26,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,77.97987927565393,14.639815897381798,0.18773837601916485,0.89
90,NR_145844.1,1,1489,1,1388,93.2169,0.932169,20.3,1.0,1411144,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecigallinarum,0.9321692411014103,0.251455258536844,0.2697527953612109,0.01
91,NR_147373.1,1,1532,10,1486,96.9974,9.29765,17.4,2.1,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,9.297650130548304,1.8558128880634943,0.1996002067195502,0.11
92,NR_147376.1,1,1530,3,1478,96.6013,2.80131,17.6,1.0,1852378,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Caecibacter,Caecibacter massiliensis,2.8013071895424835,0.6207719133302326,0.22160079967224824,0.03
93,NR_147381.1,1,1497,18,1461,97.5952,16.9225,19.3,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,16.92251169004676,2.982134664690197,0.1762229342376041,0.19
94,NR_148589.1,1,1504,1,1437,95.5452,0.955452,21.8,60.0,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,0.9554521276595744,0.20630889319262524,0.2159280273915855,0.01
95,NR_148624.1,1,1345,2,1319,98.0669,1.90855,17.8,1.0,1653434,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Sellimonas,Sellimonas intestinalis,1.908550185873606,0.34892471345523646,0.18282186973014922,0.02
96,NR_152095.1,1,1521,1,1378,90.5983,0.905983,19.2,1.0,1679721,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix,Herbinix luporum,0.905982905982906,0.2918524970763065,0.3221390769615836,0.01
