index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
53,NR_112946.1,1,1489,24,1461,98.1195,22.9469,32.9,5.58,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,22.946944257891204,3.810382109129991,0.16605183096741266,0.19
54,NR_112947.1,1,1465,52,1465,100.0,50.5693,34.3,38.1,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,50.56928327645051,4.958614921895573,0.09805586713159406,0.42
55,NR_113064.1,1,1490,2,1431,96.0403,1.9,34.0,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.9,0.4113327495744599,0.2164909208286631,0.02
56,NR_113065.1,1,1488,1,1441,96.8414,0.968414,37.3,0.0,762984,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides clarus,0.9684139784946236,0.1748952393601327,0.18059966423863807,0.01
57,NR_113067.1,1,1475,41,1456,98.7119,39.7146,34.7,50.9,1077285,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis,39.71457627118644,5.18150796780761,0.13046867055627828,0.33
58,NR_113073.1,1,1481,7,1456,98.312,6.74747,32.1,0.286,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,6.7474679270763,1.0028834205010202,0.14863107632963185,0.06
59,NR_113077.1,1,1480,3,1453,98.1757,2.91486,34.2,44.3,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,2.9148648648648647,0.4421026028742942,0.15167173209410187,0.02
60,NR_113094.1,1,1494,11,1478,98.929,10.1138,29.8,0.364,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,10.113788487282463,2.1281966203480183,0.21042526477828852,0.09
61,NR_113097.1,1,1480,8,1447,97.7703,7.27905,31.9,9.75,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,7.279054054054054,1.4555928196228716,0.19997005226416503,0.06
62,NR_113110.1,1,1405,1,1207,85.9075,0.859075,28.7,0.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.8590747330960854,0.34794444391594154,0.4050223228681838,0.01
63,NR_113151.1,1,1489,10,1454,97.6494,9.67025,35.4,11.9,328813,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,9.670248488918737,1.5922689328879374,0.16465646510661425,0.08
64,NR_113165.1,1,1466,2,1424,97.1351,1.92156,31.4,47.5,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,1.9215552523874488,0.35998602938686797,0.1873409723397758,0.02
65,NR_113204.1,1,1474,2,1434,97.2863,1.88467,37.8,11.5,1502,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,1.8846675712347354,0.39535420038896785,0.20977397097672376,0.02
66,NR_113231.1,1,1491,14,1472,98.7257,13.3897,33.5,16.9,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,13.389671361502348,2.113576080739084,0.15785122903135515,0.11
67,NR_113274.1,1,1478,11,1437,97.226,10.4039,35.4,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,10.403924221921516,1.873152177349191,0.1800428508891269,0.09
68,NR_113379.1,1,1469,1,1218,82.9135,0.829135,29.1,1.0,134605,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium equinum,0.8291354663036079,0.3763905482621834,0.45395543136054795,0.01
69,NR_113384.1,1,1469,137,1469,100.0,131.675,35.0,59.7,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,131.67528931245747,20.044370675599342,0.1522257576213504,1.11
70,NR_113393.1,1,1528,13,1486,97.2513,11.928,35.8,7.62,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,11.928010471204189,2.3049686190854937,0.1932399895732818,0.11
71,NR_113410.1,1,1390,8,1385,99.6403,7.82374,36.3,6.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,7.823741007194244,0.7537992723495223,0.09634767710950216,0.06
72,NR_113411.1,1,1493,539,1493,100.0,518.066,34.5,43.7,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,518.065639651708,82.6340619221978,0.15950500399476814,4.35
73,NR_113901.1,1,1426,5,1426,100.0,4.97405,36.8,0.0,1351,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,4.974053295932679,0.158976327216869,0.031961122601333034,0.04
74,NR_113902.1,1,1426,3,1423,99.7896,2.91655,39.0,0.0,1351,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,2.9165497896213184,0.29851129570595974,0.10235083137213238,0.02
75,NR_114042.1,1,1467,7,1464,99.7955,6.53306,32.0,0.857,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,6.533060668029993,0.8277508547707213,0.12670184724005093,0.06
76,NR_114079.1,1,1467,11,1221,83.2311,8.67825,37.7,0.0,564,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,8.678254942058624,4.1286516408228415,0.4757467565067244,0.09
77,NR_114789.1,1,1505,5,1394,92.6246,4.47907,32.1,1.0,1535,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,4.47906976744186,1.3861178603233053,0.30946556590811075,0.04
78,NR_114807.1,1,1456,2,1438,98.7637,1.9375,33.1,0.5,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.9375,0.2886503502947376,0.14898082595857426,0.02
79,NR_115211.1,1,1485,3,1458,98.1818,2.90101,36.1,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,2.901010101010101,0.4557514864554867,0.15710096503862528,0.02
80,NR_115765.1,1,1483,17,1483,100.0,16.8759,35.7,27.9,1351,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,16.875927174645987,0.37735156159074384,0.022360345460465624,0.14
81,NR_116050.1,1,1454,1,1347,92.641,0.92641,20.2,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.9264099037138928,0.2611026503402606,0.2818435438713726,0.01
82,NR_116181.1,1,1435,13,1417,98.7456,12.6369,34.1,21.2,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,12.636933797909407,1.6741199796963953,0.13247833742496568,0.11
83,NR_116284.1,1,1501,1,1447,96.4024,0.964024,40.7,19.0,491919,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,Brachymonas chironomi,0.9640239840106596,0.18623034731985835,0.193180201331795,0.01
84,NR_116860.1,1,1455,10,1447,99.4502,9.61993,31.7,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,9.619931271477663,1.3328578172153445,0.13855169851027552,0.08
85,NR_117696.1,1,1501,1,1357,90.4064,0.904064,19.6,1.0,488,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria mucosa,0.9040639573617588,0.2945035116278822,0.3257551738787407,0.01
86,NR_117734.1,1,1482,98,1447,97.6383,93.141,34.7,33.1,850,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,93.14102564102564,18.64982960129221,0.20023216915358466,0.79
87,NR_118105.1,1,1494,1,1116,74.6988,0.746988,17.2,1.0,545,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter koseri,0.7469879518072289,0.4347377964498479,0.581987695247377,0.01
88,NR_118316.1,1,1490,130,1487,99.7987,124.812,34.9,52.7,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,124.81208053691275,20.04182510125991,0.160576003661221,1.05
89,NR_118334.1,1,1455,1,1067,73.3333,0.733333,13.6,28.0,671218,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella rava,0.7333333333333333,0.44221663871405137,0.6030226891555246,0.01
90,NR_118690.1,1,1423,48,1416,99.5081,45.4694,32.8,3.02,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,45.46943078004217,4.796228624913536,0.1054824866428444,0.39
91,NR_118730.1,1,1478,8,1471,99.5264,7.78755,35.1,26.4,1512,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] symbiosum,7.7875507442489855,1.0441184372591608,0.13407533017107207,0.06
92,NR_121697.2,1,1513,5,1435,94.8447,4.72042,37.1,14.4,195103,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,4.720423000660938,1.1107653617586088,0.23531055619445188,0.04
93,NR_125570.1,1,1395,93,1362,97.6344,85.9211,34.6,1.4,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,85.92114695340501,22.245410725047872,0.2589049554600516,0.75
94,NR_125571.1,1,1436,7,1436,100.0,6.67827,30.8,6.29,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,6.678272980501393,0.9161815654430553,0.13718839707781308,0.06
95,NR_133027.1,1,1519,50,1502,98.8808,47.9855,35.7,1.02,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,47.985516787360105,8.051499861064297,0.16779020838189967,0.4
96,NR_134080.1,1,1566,35,1509,96.3602,32.4566,35.0,1.23,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,32.456577266922096,7.674431652181404,0.23645227865732935,0.28
97,NR_134772.1,1,1433,1,1345,93.859,0.93859,30.1,1.0,1337051,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Murimonas,Murimonas intestini,0.9385903698534543,0.24008016884326394,0.2557880163214849,0.01
