index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
11,NR_036794.1,1,1534,6,1482,96.6102,5.69883,38.1,0.0,573,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,5.698826597131682,1.1769344219437035,0.20652223784736226,0.09
12,NR_036800.1,1,1481,8,1451,97.9743,7.64956,33.0,57.1,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,7.649561107359892,1.1893978568149282,0.15548576449315107,0.12
13,NR_037084.1,1,1452,1,1343,92.4931,0.924931,27.6,1.0,39831,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0.9249311294765841,0.2635024387017229,0.28488871257997145,0.01
14,NR_040866.1,1,1425,1,1392,97.6842,0.976842,32.4,19.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.9768421052631578,0.15040480925887878,0.15397044051286082,0.01
15,NR_041277.1,1,1490,1,1482,99.4631,0.994631,40.3,56.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,0.9946308724832215,0.0730773561815644,0.07347183583706542,0.01
16,NR_041342.1,1,1488,2,1449,97.379,1.93616,36.3,54.5,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,1.9361559139784945,0.3349438363969307,0.1729942480245168,0.03
17,NR_041590.1,1,1342,1,1296,96.5723,0.965723,39.9,1.0,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,0.9657228017883756,0.1819402976099177,0.18839805508681293,0.01
18,NR_041749.1,1,1436,1,1396,97.2145,0.972145,32.1,12.0,571,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,0.9721448467966574,0.16455772131188734,0.16927284226638267,0.01
19,NR_042154.1,1,1365,13,1364,99.9267,11.9846,37.5,6.46,158836,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,11.984615384615385,1.7068439961409951,0.14241958889494824,0.19
20,NR_042349.1,1,1513,19,1482,97.9511,17.6973,34.7,28.4,299767,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii,17.697290152015864,3.183043193547899,0.1798604852045851,0.28
21,NR_042864.1,1,1362,6,1361,99.9266,5.77974,31.6,3.33,717,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus capsulatus,5.779735682819383,0.4936607722278306,0.08541234397539448,0.09
22,NR_042877.1,1,1360,3,1352,99.4118,2.96029,35.9,4.67,733,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Canicola,Canicola haemoglobinophilus,2.960294117647059,0.2789896191840454,0.09424388526833129,0.04
23,NR_043660.1,1,1470,49,1463,99.5238,47.6116,35.3,59.3,197614,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,47.61156462585034,4.17436323722551,0.08767540554546428,0.72
24,NR_044978.1,1,1495,47,1482,99.1304,45.2007,38.0,3.21,69219,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,45.20066889632107,6.669342796096311,0.14754964824512,0.69
25,NR_074902.1,1,1542,226,1504,97.5357,212.796,37.3,0.739,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,212.795719844358,46.51070370197351,0.21856973315061104,3.31
26,NR_074910.1,1,1544,1,1352,87.5648,0.875648,10.4,1.0,90371,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.8756476683937824,0.3299830741573224,0.3768445758128002,0.01
27,NR_104823.1,1,1504,2,1464,97.3404,1.93152,39.3,0.0,35703,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter amalonaticus,1.9315159574468086,0.34203138427703733,0.17707924335719935,0.03
28,NR_104826.1,1,1530,1,1456,95.1634,0.951634,33.0,0.0,624,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,0.9516339869281045,0.21453843909990772,0.2254421784497657,0.01
29,NR_104901.1,1,1515,59,1484,97.9538,56.6178,38.1,1.22,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,56.61782178217822,10.054758288107418,0.17758998795097392,0.87
30,NR_111998.1,1,1449,33,1449,100.0,32.4582,38.9,1.45,549,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,32.45824706694272,1.34408808217179,0.04140975572093306,0.48
31,NR_112009.1,1,1449,1,1413,97.5155,0.975155,32.0,1.0,573,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0.9751552795031055,0.15565172777815628,0.15961737689352332,0.01
32,NR_112010.1,1,1441,1,1422,98.6815,0.986815,28.2,3.0,571,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,0.9868147120055517,0.11406768243000313,0.11559179351732385,0.01
33,NR_112944.1,1,1461,6,1450,99.2471,5.86037,33.2,44.7,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,5.860369609856263,0.5928592883684163,0.10116414626328617,0.09
34,NR_112945.1,1,1477,1,1442,97.6303,0.976303,38.4,44.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.976303317535545,0.1521024316197276,0.15579423821243946,0.01
35,NR_112946.1,1,1489,2,1450,97.3808,1.94157,36.7,5.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.941571524513096,0.32771746852390243,0.16878979959601892,0.03
36,NR_112947.1,1,1465,1,1216,83.0034,0.830034,34.8,23.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.8300341296928327,0.3756028131389525,0.45251490234257025,0.01
37,NR_113067.1,1,1475,4,1451,98.3729,3.71186,30.5,48.0,1077285,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis,3.711864406779661,0.6412606085322577,0.17275970732147583,0.06
38,NR_113204.1,1,1474,1,1430,97.0149,0.970149,37.9,17.0,1502,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.9701492537313433,0.17017543658196058,0.1754116038614055,0.01
39,NR_113384.1,1,1469,1,1418,96.5283,0.965283,30.4,60.0,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,0.9652825051055139,0.1830633509000017,0.189647434747604,0.01
40,NR_113411.1,1,1493,3,1492,99.933,2.53851,31.0,51.3,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,2.538513060951105,0.5422754142621017,0.2136193122673662,0.04
41,NR_114506.1,1,1436,1,1338,93.1755,0.931755,21.5,1.0,573,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0.9317548746518106,0.25216607268702873,0.2706356355594718,0.01
42,NR_114789.1,1,1505,4,1371,91.0963,3.6093,35.5,1.0,1535,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,3.609302325581395,1.1447612199895354,0.3171696679094718,0.06
43,NR_115138.1,1,1468,2,1461,99.5232,1.97003,31.5,4.5,115545,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella multocida,1.9700272479564032,0.19649725422935244,0.09974341950507933,0.03
44,NR_117683.1,1,1530,31,1463,95.6209,28.8294,37.7,40.7,573,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,28.82941176470588,6.426480982926345,0.2229140516420075,0.45
45,NR_117686.1,1,1530,48,1482,96.8627,45.6908,37.6,4.62,573,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,45.690849673202614,9.511148322642773,0.2081630871535532,0.7
46,NR_118011.1,1,1507,13,1483,98.4074,12.5561,38.1,3.85,69219,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,12.556071665560717,2.1363619617221046,0.1701457285865771,0.19
47,NR_118106.1,1,1494,3,1464,97.992,2.92169,37.0,0.0,35703,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter amalonaticus,2.9216867469879517,0.43893304173365905,0.15023275242842762,0.04
48,NR_118568.1,1,1369,4383,1369,100.0,4339.8,37.8,5.51,550,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,4339.798392987582,46.220849747689776,0.010650460127911762,64.27
49,NR_118853.1,1,1502,3,1462,97.3369,2.90346,40.3,2.33,571,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,2.903462050599201,0.49699630225852165,0.1711736863087135,0.04
50,NR_125570.1,1,1395,1,1302,93.3333,0.933333,38.3,1.0,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,0.9333333333333333,0.24944382578492968,0.2672612419124247,0.01
51,NR_126208.1,1,1429,73,1429,100.0,71.3233,31.6,7.01,1296536,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,71.32330300909727,2.8106358541594423,0.03940697830274274,1.07
52,NR_133027.1,1,1519,1,1472,96.9059,0.969059,29.6,1.0,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,0.9690585911784069,0.17315899642157878,0.17868785024753953,0.01
53,NR_134080.1,1,1566,1,1497,95.5939,0.955939,39.9,1.0,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,0.9559386973180076,0.20523134333711884,0.214690904252457,0.01
54,NR_136472.1,1,1504,21,1504,100.0,20.0213,36.9,5.52,1499973,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,20.02127659574468,3.180028179335426,0.1588324382877418,0.31
55,NR_146667.2,1,1522,13,1473,96.7806,11.2595,32.3,2.62,539813,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,11.259526938239159,2.8349803480531173,0.25178503178717654,0.19
56,NR_147381.1,1,1497,1,1144,76.4195,0.764195,35.8,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,0.7641950567802271,0.4245008503794701,0.5554875638269814,0.01
57,NR_148649.1,1,1444,35,1439,99.6537,32.6427,31.6,6.69,881260,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter bugandensis,32.64265927977839,6.293139879958932,0.19278882354592453,0.51
58,NR_149208.1,1,1503,13,1497,99.6008,12.3693,36.2,8.85,1461579,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus massiliensis,12.369261477045908,2.247799231261159,0.18172461107985166,0.19
59,NR_159317.1,1,1454,6,1454,100.0,5.9216,38.9,23.2,2058152,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella grimontii,5.921595598349381,0.2979317728501191,0.050312752348905136,0.09
60,NR_165737.1,1,1471,1,1463,99.4562,0.994562,38.4,5.0,2382163,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,0.9945615227736234,0.07354522548632597,0.07394738666465174,0.01
61,NR_173691.1,1,1434,1,1426,99.4421,0.994421,32.8,25.0,1871031,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Thermophilibacter,Thermophilibacter mediterraneus,0.9944211994421199,0.07448273318169298,0.07490058862731257,0.01
62,NR_179166.1,1,1538,7,1393,90.5722,5.87776,29.2,4.86,2497436,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter quasiroggenkampii,5.877763328998699,2.077343805437472,0.353424200526862,0.1
63,NR_179167.1,1,1538,1,1470,95.5787,0.955787,35.7,1.0,2494701,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter chengduensis,0.9557867360208062,0.20556860477100866,0.2150779007740213,0.01
64,NR_179173.1,1,1401,1,1393,99.429,0.99429,35.2,1.0,2126740,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium fessum,0.9942897930049964,0.07534985422068091,0.07578258848756207,0.01
65,NR_179270.1,1,1482,3,1480,99.865,2.97706,37.3,60.0,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,2.9770580296896085,0.17850022399394166,0.05995859745218077,0.04
66,NR_179403.1,1,1528,1,1436,93.9791,0.939791,28.1,1.0,1604354,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia massilioguelmaensis,0.9397905759162304,0.23787444027316343,0.2531143069201906,0.01
67,NR_179946.1,1,1528,501,1502,98.2984,475.882,37.8,4.49,2071710,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sichuanensis,475.8815445026178,98.08900341695693,0.20612062928281377,7.35
68,NR_179979.1,1,1492,3,1451,97.252,2.9055,37.2,10.3,2094024,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella australis,2.905495978552279,0.5031235763644486,0.17316271647883674,0.04
69,NR_180040.1,1,1540,1,1467,95.2597,0.952597,41.6,31.0,2025884,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter kilianii,0.9525974025974026,0.21249844978748575,0.22307267394187325,0.01
70,NR_180237.1,1,1528,2,1462,95.6806,1.86126,39.8,56.0,2497875,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter chuandaensis,1.861256544502618,0.4537412738654055,0.2437822315282488,0.03
71,NR_180450.1,1,1536,1,1459,94.987,0.94987,40.3,1.0,2529381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter wuhouensis,0.9498697916666666,0.2182135892784633,0.22973000214648365,0.01
72,NR_180451.1,1,1538,649,1508,98.0494,608.553,33.4,20.7,2529382,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter quasihormaechei,608.5526657997399,126.6129594654398,0.20805587844899046,9.52
73,NR_180640.1,1,1540,27,1502,97.5325,25.3623,37.4,37.7,2587529,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pasteurii,25.362337662337662,5.674264960946263,0.22372799528540235,0.4
74,NR_180890.1,1,1542,1,1482,96.1089,0.961089,41.7,0.0,2653932,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter telavivensis,0.9610894941634242,0.19338169089166035,0.20121090914638343,0.01
75,NR_181946.1,1,1474,5,1459,98.9824,4.91316,37.1,7.4,2025884,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter kilianii,4.913161465400272,0.5343586091592938,0.10876064483579108,0.07
